,BJD - 2454833, Corrected Flux
0,2061.30541542,1.402309791
1,2061.32584759,1.408289246
2,2061.34627965,1.420646847
3,2061.36671161,1.413407099
4,2061.38714378,1.42000587
5,2061.40757584,1.425953065
6,2061.48930418,0.978907713
7,2061.50973614,0.979485233
8,2061.5301682,0.97790296
9,2061.55060036,0.978300972
10,2061.57103242,0.977886033
11,2061.61189653,0.981620793
12,2061.63232859,0.981647262
13,2061.65276055,0.984217398
14,2061.6731927,0.98332096
15,2061.69362476,0.986292142
16,2061.71405681,0.984456307
17,2061.73448887,0.986334189
18,2061.75492092,0.987184347
19,2061.77535298,0.986958561
20,2061.79578503,0.988276388
21,2061.81621709,0.988704492
22,2061.83664914,0.987142799
23,2061.85708119,0.987106094
24,2061.87751314,0.987589568
25,2061.8979453,0.989125788
26,2061.91837735,0.988827289
27,2061.9388094,0.987592016
28,2061.95924145,0.986450575
29,2061.9796735,0.987421828
30,2062.00010565,0.989202658
31,2062.0205376,0.988622366
32,2062.04096965,0.986703069
33,2062.0614018,0.985197606
34,2062.08183375,0.982748751
35,2062.10226579,0.979229201
36,2062.12269794,0.976389545
37,2062.14312999,0.968748998
38,2062.16356193,0.958270547
39,2062.22485807,0.907596861
40,2062.24529022,0.87774334
41,2062.26572226,0.842915682
42,2062.28615421,0.82041586
43,2062.30658635,0.768599978
44,2062.32701839,0.764038866
45,2062.34745054,0.706013331
46,2062.36788248,0.669848441
47,2062.38831452,0.670404949
48,2062.40874666,0.658860255
49,2062.4291786,0.640389008
50,2062.44961065,0.623434715
51,2062.47004269,0.600205799
52,2062.49047473,0.545286508
53,2062.51090677,0.51299139
54,2062.5313388,0.487237895
55,2062.55177085,0.492358792
56,2062.57220288,0.512722873
57,2062.59263492,0.563893423
58,2062.61306696,0.646022637
59,2062.633499,0.712690198
60,2062.65393113,0.777055679
61,2062.67436307,0.796761873
62,2062.69479521,0.81186127
63,2062.71522724,0.835453111
64,2062.73565918,0.858015275
65,2062.75609131,0.874098432
66,2062.77652335,0.870411256
67,2062.79695528,0.842431328
68,2062.81738742,0.826164073
69,2062.83781945,0.82875692
70,2062.85825138,0.849198398
71,2062.87868351,0.871408635
72,2062.89911555,0.896508636
73,2062.91954748,0.914499875
74,2062.93997961,0.926851277
75,2062.96041164,0.938539447
76,2062.98084367,0.949140057
77,2063.0012757,0.957701301
78,2063.02170773,0.96466256
79,2063.04213976,0.9721761
80,2063.06257179,0.978784312
81,2063.08300382,0.98462841
82,2063.10343595,0.983857149
83,2063.12386798,0.972564106
84,2063.1442999,0.966640096
85,2063.16473203,0.969892716
86,2063.18516406,0.970224614
87,2063.20559598,0.981155048
88,2063.22602811,0.993330516
89,2063.24646003,0.996651289
90,2063.26689206,0.984331136
91,2063.28732418,0.973952042
92,2063.30775611,0.968699042
93,2063.32818813,0.971199765
94,2063.34862026,0.972914972
95,2063.36905218,0.987483028
96,2063.3894842,1.007003177
97,2063.40991632,1.026928546
98,2063.43034825,1.035912446
99,2063.45078027,1.038341206
100,2063.47121239,1.035966695
101,2063.49164441,1.022605575
102,2063.51207643,1.015103429
103,2063.53250845,0.994726387
104,2063.55294047,0.990001544
105,2063.57337249,0.985308123
106,2063.59380451,0.983695521
107,2063.61423653,0.988540959
108,2063.6959647,1.226743024
109,2063.71639661,1.299303503
110,2063.73682863,1.378377821
111,2063.75726074,1.421208427
112,2063.77769266,1.423375832
113,2063.79812468,1.374958932
114,2063.81855679,1.351562014
115,2063.8389887,1.30846796
116,2063.85942072,1.270390452
117,2063.87985283,1.20809605
118,2063.90028474,1.199893915
119,2063.92071686,1.170032002
120,2063.94114887,1.143496429
121,2063.96158078,1.088099626
122,2063.98201289,1.055198175
123,2064.0024449,1.0344198
124,2064.02287681,1.009055668
125,2064.04330892,0.985794075
126,2064.06374093,0.985047612
127,2064.08417284,0.984993764
128,2064.10460495,0.984238874
129,2064.12503696,0.983565395
130,2064.55410905,0.794106863
131,2064.57454115,0.817268973
132,2064.59497315,0.84152026
133,2064.61540505,0.874524072
134,2064.63583715,0.913341971
135,2064.65626915,0.941984324
136,2064.73799704,0.962408028
137,2064.75842914,0.953008042
138,2064.77886103,0.940829831
139,2064.79929313,0.946540634
140,2064.81972512,0.937969042
141,2064.86058912,0.925214627
142,2064.9218851,0.99638517
143,2064.94231709,0.973738534
144,2064.96274908,0.968335187
145,2064.98318118,0.958463249
146,2065.00361307,0.948211377
147,2065.02404506,0.941469756
148,2065.04447715,0.946684641
149,2065.06490904,0.952783962
150,2065.08534103,0.956608737
151,2065.10577312,0.962200884
152,2065.12620501,0.966940241
153,2065.146637,0.971030634
154,2065.16706909,0.974823519
155,2065.18750098,0.975518347
156,2065.20793307,0.974540641
157,2065.22836506,0.972040874
158,2065.24879694,0.971936833
159,2065.26922903,0.974237118
160,2065.28966102,0.976608348
161,2065.310093,0.985265094
162,2065.33052499,0.990102744
163,2065.35095698,0.999132665
164,2065.37138896,1.00711502
165,2065.39182095,1.00252921
166,2065.41225293,0.996859052
167,2065.43268492,0.998034804
168,2065.4531169,0.993980419
169,2065.47354888,0.995381921
170,2065.49398077,0.996752521
171,2065.51441285,0.99754546
172,2065.53484483,0.998107737
173,2065.55527671,0.993449129
174,2065.5757088,0.981031329
175,2065.59614078,0.963900697
176,2065.65743672,1.195576513
177,2065.6778688,1.134721241
178,2065.69830068,1.099954147
179,2065.71873266,1.067390278
180,2065.73916473,1.043699219
181,2065.75959661,1.037949583
182,2065.78002859,1.018742218
183,2065.80046067,0.999856208
184,2065.82089264,0.987991345
185,2065.84132452,0.989247718
186,2065.8617566,0.99071147
187,2065.88218857,0.987501965
188,2065.90262045,0.982138458
189,2065.92305252,0.974569924
190,2065.9434845,0.982624731
191,2065.96391637,0.984290159
192,2065.98434845,0.984730435
193,2066.00478042,0.967114813
194,2066.0252123,0.951675452
195,2066.04564437,0.945898414
196,2066.06607634,0.941342631
197,2066.08650841,0.937914181
198,2066.14780423,0.94729707
199,2066.1682362,0.950373831
200,2066.18866817,0.958870666
201,2066.20910014,0.967392545
202,2066.22953211,0.977231059
203,2066.24996408,0.984979453
204,2066.27039605,0.969489863
205,2066.29082801,0.96013889
206,2066.31125998,0.955838439
207,2066.33169205,0.955785688
208,2066.39298795,0.985447027
209,2066.41341982,0.984182809
210,2066.43385178,0.981618304
211,2066.45428385,0.979832712
212,2066.47471571,0.978336104
213,2066.49514768,0.977466037
214,2066.51557974,0.978169466
215,2066.53601161,0.979573716
216,2066.55644367,0.982321025
217,2066.57687563,0.987183999
218,2066.5973075,0.996985704
219,2066.61773956,1.018825688
220,2066.63817152,1.037117937
221,2066.65860348,1.042929982
222,2066.67903545,1.0360477
223,2066.69946741,1.032429499
224,2066.71989937,1.030398771
225,2066.74033133,1.032407178
226,2066.76076329,1.014420303
227,2066.78119525,0.99703774
228,2066.80162731,0.981761308
229,2066.82205917,0.974994329
230,2066.86292308,1.008393421
231,2066.88335504,0.993281428
232,2066.903787,0.992623699
233,2066.92421905,0.993206258
234,2066.94465091,0.986918582
235,2066.96508277,0.977091367
236,2066.98551482,0.964824526
237,2067.00594678,0.967198811
238,2067.02637883,0.956803476
239,2067.04681069,0.937361277
240,2067.06724265,0.90444412
241,2067.0876747,0.869524656
242,2067.10810655,0.831659045
243,2067.12853851,0.801718531
244,2067.14897056,0.778794145
245,2067.16940251,0.759082661
246,2067.18983437,0.73491121
247,2067.21026642,0.718151084
248,2067.23069837,0.70656301
249,2067.25113022,0.710794737
250,2067.27156227,0.719980031
251,2067.29199422,0.744012881
252,2067.31242607,0.782188127
253,2067.35329007,0.830149049
254,2067.37372192,0.857230025
255,2067.39415397,0.875187599
256,2067.41458592,0.890071416
257,2067.43501776,0.902160836
258,2067.45544981,0.917343471
259,2067.47588176,0.935511102
260,2067.49631381,0.955040532
261,2067.51674565,0.974193829
262,2067.5371776,0.965255115
263,2067.55760965,0.954871288
264,2067.57804149,0.945490946
265,2067.59847344,0.940206154
266,2067.61890538,0.935949287
267,2067.63933743,0.925460242
268,2067.65976927,0.897301081
269,2067.68020121,0.870899543
270,2067.70063316,0.865271645
271,2067.7210651,0.85215187
272,2067.74149714,0.848757516
273,2067.76192898,0.842058368
274,2067.78236093,0.819588815
275,2067.80279297,0.79456237
276,2067.86408879,0.756358693
277,2067.88452063,0.761028736
278,2067.90495267,0.785350291
279,2067.92538461,0.798414561
280,2067.94581645,0.798498427
281,2067.96624849,0.783255161
282,2067.98668043,0.763616521
283,2068.00711237,0.747422486
284,2068.0275443,0.736873471
285,2068.04797624,0.723456332
286,2068.12970399,0.777728557
287,2068.15013602,0.735145911
288,2068.17056786,0.700392205
289,2068.19099979,0.678993188
290,2068.21143183,0.662981244
291,2068.23186366,0.660788329
292,2068.25229559,0.6573553
293,2068.27272763,0.650002689
294,2068.29315946,0.642506612
295,2068.31359139,0.646418728
296,2068.33402342,0.65563032
297,2068.35445526,0.675622338
298,2068.37488729,0.70090078
299,2068.39531912,0.728425749
300,2068.41575105,0.755699008
301,2068.43618308,0.783612328
302,2068.45661491,0.809692516
303,2068.47704684,0.835985736
304,2068.49747887,0.867728264
305,2068.5179107,0.891627208
306,2068.53834263,0.906195547
307,2068.55877466,0.908550457
308,2068.57920659,0.900113167
309,2068.59963841,0.884354491
310,2068.62007044,0.86163997
311,2068.64050237,0.839854611
312,2068.6609342,0.812115002
313,2068.68136622,0.762701639
314,2068.70179815,0.696598117
315,2068.72222997,0.620219799
316,2068.742662,0.55156911
317,2068.76309392,0.513677577
318,2068.78352595,0.503209899
319,2068.84482172,0.62883806
320,2068.86525354,0.668632625
321,2068.88568547,0.707554507
322,2068.90611749,0.726639162
323,2068.92654931,0.753870893
324,2068.94698123,0.757073685
325,2068.96741325,0.735577734
326,2068.98784518,0.703446073
327,2069.008277,0.660443025
328,2069.02870902,0.627123078
329,2069.04914094,0.620709718
330,2069.06957276,0.634035911
331,2069.09000478,0.676945043
332,2069.1104366,0.713320289
333,2069.13086851,0.77244033
334,2069.15130053,0.842088002
335,2069.19216427,0.946545457
336,2069.21259629,0.94325104
337,2069.2330281,0.924204455
338,2069.25346012,0.911562014
339,2069.27389203,0.911862985
340,2069.31475587,0.908107676
341,2069.33518778,0.921148364
342,2069.3556196,0.934318083
343,2069.37605161,0.940015388
344,2069.39648353,0.949612193
345,2069.41691544,0.957541099
346,2069.43734735,0.962249574
347,2069.45777927,0.94844152
348,2069.47821118,0.907262465
349,2069.49864309,0.893871267
350,2069.519075,0.901045668
351,2069.58037074,0.892129134
352,2069.60080265,0.857006929
353,2069.62123466,0.816915066
354,2069.64166647,0.774222042
355,2069.66209848,0.747962361
356,2069.68253039,0.729109686
357,2069.7029622,0.709804608
358,2069.74382612,0.692334195
359,2069.76425792,0.704376784
360,2069.78468993,0.727884165
361,2069.80512184,0.746726813
362,2069.82555365,0.756124609
363,2069.84598565,0.778770975
364,2069.86641746,0.804080129
365,2069.88684947,0.82704535
366,2069.90728137,0.821896504
367,2069.92771328,0.812515729
368,2069.94814508,0.808189757
369,2069.96857709,0.800959925
370,2069.98900899,0.800991416
371,2070.00944079,0.801433005
372,2070.09116851,0.91757733
373,2070.11160041,0.904820487
374,2070.13203241,0.872639268
375,2070.15246421,0.859610522
376,2070.17289611,0.845738737
377,2070.19332811,0.827828709
378,2070.21375992,0.813403975
379,2070.23419182,0.802441781
380,2070.25462382,0.799199337
381,2070.27505562,0.81113965
382,2070.29548751,0.822722462
383,2070.31591951,0.841818506
384,2070.33635131,0.846154213
385,2070.35678321,0.847776473
386,2070.37721521,0.861238595
387,2070.39764711,0.86640607
388,2070.4385109,0.845172944
389,2070.4589428,0.839670699
390,2070.47937459,0.847693314
391,2070.49980659,0.85492529
392,2070.54067048,0.882072004
393,2070.56110227,0.835233078
394,2070.58153407,0.826479041
395,2070.60196606,0.823966136
396,2070.62239796,0.80978199
397,2070.64282975,0.776356195
398,2070.66326174,0.739254533
399,2070.68369364,0.715975919
400,2070.70412543,0.709161346
401,2070.72455742,0.694874701
402,2070.74498932,0.688914419
403,2070.76542121,0.691085291
404,2070.7858531,0.711048331
405,2070.80628499,0.735902279
406,2070.82671688,0.750297228
407,2070.84714877,0.750620379
408,2070.86758066,0.769047527
