,BJD - 2454833, Corrected Flux
1750,2102.577625,0.919752285
1751,2102.59805661,0.912773567
1752,2102.61848822,0.904888805
1753,2102.63891983,0.898050968
1754,2102.65935145,0.879500132
1755,2102.67978306,0.847792314
1756,2102.70021467,0.83387018
1757,2102.72064628,0.798064927
1758,2102.741078,0.783151678
1759,2102.76150951,0.784764702
1760,2102.78194112,0.78784485
1761,2102.80237274,0.783886802
1762,2102.82280435,0.785833931
1763,2102.84323606,0.782119944
1764,2102.86366767,0.781257536
1765,2102.88409919,0.787490388
1766,2102.9045309,0.797575954
1767,2102.92496241,0.812663765
1768,2102.94539402,0.832885256
1769,2102.96582574,0.846228937
1770,2102.98625725,0.862939927
1771,2103.00668886,0.862532603
1772,2103.02712057,0.874268819
1773,2103.04755209,0.867998697
1774,2103.0679837,0.861828951
1775,2103.08841541,0.864863317
1776,2103.10884702,0.860767396
1777,2103.12927863,0.848449126
1778,2103.14971025,0.825724405
1779,2103.17014186,0.830061373
1780,2103.19057347,0.834143325
1781,2103.21100508,0.833192576
1782,2103.23143669,0.828316447
1783,2103.25186831,0.832086953
1784,2103.27229992,0.835928114
1785,2103.29273153,0.862298293
1786,2103.31316324,0.869549681
1787,2103.33359476,0.847452861
1788,2103.35402637,0.776088548
1789,2103.41532131,0.87518596
1790,2103.43575292,0.890159747
1791,2103.45618443,0.913040156
1792,2103.47661614,0.9207067
1793,2104.08956451,1.088404959
1794,2104.10999622,1.090463578
1795,2104.13042783,1.08109695
1796,2104.15085954,1.073573411
1797,2104.17129106,1.061662242
1798,2104.19172267,1.051716682
1799,2104.21215428,1.043689518
1800,2104.23258589,1.034022735
1801,2104.25301751,1.039174876
1802,2104.27344912,1.040823304
1803,2104.29388073,1.045769632
1804,2104.31431234,1.049898664
1805,2104.33474405,1.058912511
1806,2104.37560718,1.064851778
1807,2104.39603889,1.076403433
1808,2104.4164704,1.085417197
1809,2104.43690212,1.089491844
1810,2104.45733373,1.092012582
1811,2104.47776524,1.089715689
1812,2104.49819695,1.081672378
1813,2104.51862856,1.076920439
1814,2104.53906008,1.076756102
1815,2104.55949179,1.078417954
1816,2104.5799234,1.080716919
1817,2104.62078663,1.077457211
1818,2104.64121824,1.072260344
1819,2104.66164995,1.066519875
1820,2104.68208146,1.059932387
1821,2104.70251307,1.054511151
1822,2104.72294479,1.054881825
1823,2104.7433763,1.060396358
1824,2104.76380791,1.053313026
1825,2104.78423962,1.046677104
1826,2104.80467124,1.042162973
1827,2104.82510275,1.04774955
1828,2104.86596607,1.004055296
1829,2104.88639769,0.990706227
1830,2104.9068293,0.975439651
1831,2104.92726091,0.956732404
1832,2104.94769252,0.940450014
1833,2104.96812414,0.919540281
1834,2104.98855565,0.887107001
1835,2105.00898736,0.854867616
1836,2105.02941897,0.828263315
1837,2105.04985049,0.794172373
1838,2105.11114532,0.677613016
1839,2105.13157704,0.624851621
1840,2105.15200865,0.595311139
1841,2105.17244036,0.573270273
1842,2105.19287187,0.557286748
1843,2105.21330349,0.547086593
1844,2105.2337352,0.540697806
1845,2105.25416671,0.519016385
1846,2105.27459833,0.505067171
1847,2105.31546165,0.514188581
1848,2105.37675649,0.65214595
1849,2105.3971881,0.672878914
1850,2105.41761971,0.667739503
1851,2105.43805133,0.71523835
1852,2105.45848304,0.789459165
1853,2105.47891455,0.865548603
1854,2105.49934617,0.87039015
1855,2105.51977788,0.788102284
1856,2105.54020939,0.781985131
1857,2105.560641,0.79206156
1858,2105.58107272,0.815019428
1859,2105.60150423,0.850514292
1860,2105.62193594,0.881909455
1861,2105.64236755,0.914391413
1862,2105.66279907,0.947847772
1863,2105.68323078,0.978638191
1864,2105.70366229,1.009662582
1865,2105.72409391,1.03545117
1866,2105.74452562,1.041461056
1867,2105.76495713,1.042935189
1868,2105.78538875,1.045314148
1869,2105.80582046,1.05192727
1870,2105.84668369,1.03117017
1871,2105.8671153,1.012932695
1872,2105.88754691,1.006018259
1873,2105.90797853,0.988340007
1874,2105.92841014,0.96627935
1875,2105.94884175,0.953548656
1876,2105.96927347,0.952562518
1877,2105.98970498,0.949708716
1878,2106.01013659,0.942672209
1879,2106.03056831,0.93933962
1880,2106.05099982,0.936304907
1881,2106.09186315,0.905640615
1882,2106.11229466,0.895943737
1883,2106.13272637,0.884119825
1884,2106.15315799,0.872600254
1885,2106.1735895,0.863877241
1886,2106.19402121,0.866190514
1887,2106.21445283,0.861335877
1888,2106.23488434,0.856729899
1889,2106.25531606,0.855458381
1890,2106.29617928,0.886592495
1891,2106.33704251,0.894670648
1892,2106.35747412,0.915285197
1893,2106.37790574,0.919512212
1894,2106.39833735,0.918324935
1895,2106.41876896,0.923496955
1896,2106.43920058,0.942686949
1897,2106.45963219,0.949750435
1898,2106.48006381,0.953298782
1899,2106.50049542,0.962163282
1900,2106.52092703,0.983408807
1901,2106.54135875,0.993542128
1902,2106.60265359,0.984698037
1903,2106.64351682,0.992357445
1904,2106.66394843,0.995991692
1905,2106.68437995,1.008463542
1906,2106.70481166,1.028804977
1907,2106.72524328,1.040836696
1908,2106.74567479,1.058638262
1909,2106.76610651,1.084400348
1910,2106.78653812,1.104184417
1911,2106.84783296,1.07748891
1912,2106.86826468,1.073633868
1913,2106.88869619,1.070506093
1914,2106.90912781,1.078246009
1915,2106.92955952,1.082274159
1916,2106.97042265,1.085962242
1917,2106.99085436,1.09545685
1918,2107.01128598,1.106515665
1919,2107.03171759,1.108757787
1920,2107.07258072,1.057275082
1921,2107.09301244,1.07268881
1922,2107.11344405,1.073994436
1923,2107.13387557,1.077517288
1924,2107.15430728,1.091562064
1925,2107.1747389,1.098922893
1926,2107.19517041,1.097803944
1927,2107.21560213,1.106339966
1928,2107.23603374,1.11566948
1929,2107.25646546,1.123828951
1930,2107.33819182,1.180240137
1931,2107.35862344,1.135008846
1932,2107.37905515,1.132994408
1933,2107.39948667,1.210734919
1934,2107.41991828,1.309242318
1935,2107.44035,1.171465821
1936,2107.46078161,1.096835468
1937,2107.48121323,1.090847762
1938,2107.50164485,1.075322209
1939,2107.52207646,1.088050654
1940,2107.54250808,1.082513382
1941,2107.56293969,1.08157286
1942,2107.58337131,1.082520732
1943,2107.60380302,1.086865568
1944,2107.62423454,1.092542812
1945,2107.64466616,1.096191757
1946,2107.66509787,1.101142666
1947,2107.68552939,1.122411723
1948,2107.7059611,1.13242855
1949,2107.72639262,1.137045748
1950,2107.74682424,1.150711594
1951,2107.76725595,1.162736626
1952,2107.80811908,1.105232168
1953,2107.8285508,1.09469483
1954,2107.84898232,1.078190005
1955,2107.86941393,1.070974973
1956,2107.88984565,1.070435692
1957,2107.91027717,1.06357843
1958,2107.93070878,1.061442503
1959,2107.9511405,1.061338708
1960,2107.97157202,1.052444907
1961,2107.99200373,1.05788841
1962,2108.01243535,1.054028973
1963,2108.05329858,0.99767898
1964,2108.0737302,0.995007302
1965,2108.09416182,0.984372749
1966,2108.11459344,0.974806657
1967,2108.13502505,0.977973304
1968,2108.15545667,0.97972502
1969,2108.17588839,0.983388716
1970,2108.1963199,0.999806469
1971,2108.21675162,0.996131246
1972,2108.23718324,1.00428355
1973,2108.25761475,1.014694935
1974,2108.31890961,0.988882984
1975,2108.33934133,0.98463501
1976,2108.35977294,1.000340304
1977,2108.38020446,0.999887143
1978,2108.40063618,0.997245548
1979,2108.42106779,1.011071414
1980,2108.44149941,1.003139405
1981,2108.46193103,1.006266912
1982,2108.48236255,1.007992058
1983,2108.50279427,1.003886159
1984,2108.5436575,0.936110036
1985,2108.56408912,0.924696295
1986,2108.58452074,0.934547321
1987,2108.60495236,0.953612607
1988,2108.62538398,0.973626761
1989,2108.64581559,1.0100002
1990,2108.66624731,1.024271676
1991,2108.68667893,1.053360043
1992,2108.70711045,1.087298742
1993,2108.72754217,1.109535781
1994,2108.74797378,1.061700364
1995,2108.78883702,1.06065082
1996,2108.82970016,1.08223396
1997,2108.85013188,1.099384158
1998,2108.8705635,1.122155015
1999,2108.89099522,1.132201285
2000,2108.91142674,1.146063511
2001,2108.93185835,1.151181409
2002,2108.95229007,1.160782104
2003,2108.97272159,1.068584554
2004,2108.99315321,1.058471993
2005,2109.03401645,1.089589247
2006,2109.05444807,1.090344135
2007,2109.07487979,1.101135399
2008,2109.09531131,1.113028286
2009,2109.11574303,1.119560971
2010,2109.13617455,1.128860119
