,EPIC637
2062.63380832,17839.1727034
2062.65424054,17841.0407347
2062.67467255,17845.4417494
2062.69510477,17817.950228
2062.71553689,17804.6324682
2062.73596891,17757.4822011
2062.75640113,17726.2443781
2062.77683325,17687.5533419
2062.79726526,17654.0585744
2062.81769748,17650.2946951
2062.83812959,17587.6185345
2062.85856161,17520.7239935
2062.87899383,17512.5467627
2062.89942594,17485.1475164
2062.91985795,17448.1583541
2062.94029017,17417.9730986
2062.96072228,17368.4903958
2062.98115439,17333.8043525
2063.00158651,17320.4973675
2063.02201862,17335.6861211
2063.04245073,17358.2717048
2063.06288284,17386.6578308
2063.08331495,17433.0660112
2063.10374716,17462.0510375
2063.12417927,17507.8708326
2063.14461128,17627.1252638
2063.16504349,17636.2053948
2063.1854756,17641.5517056
2063.20590761,17645.350297
2063.22633982,17650.5346193
2063.24677182,17681.8741128
2063.26720393,17725.7503811
2063.28763614,17752.6086373
2063.30806814,17801.8079032
2063.32850025,17822.2469301
2063.34893245,17835.3898357
2063.36936446,17852.9451091
2063.38979656,17877.5770374
2063.41022877,17879.3176264
2063.43066077,17892.40502
2063.45109287,17896.7015432
2063.47152508,17893.6365107
2063.49195718,17899.306868
2063.51238928,17891.2564448
2063.53282138,17877.0899376
2063.55325348,17875.3040744
2063.57368558,17864.6320266
2063.59411768,17829.8608376
2063.61454978,17816.261219
2063.63498198,17791.3990899
2063.65541398,17804.4877853
2063.67584608,17837.455821
2063.69627828,17869.4782946
2063.71671028,17923.7767866
2063.73714237,17965.4889529
2063.75757457,18003.9858635
2063.77800657,18019.5799468
2063.79843866,18041.4651872
2063.81887086,18031.2906343
2063.83930285,18052.6499041
2063.85973495,18042.6339624
2063.88016714,18008.1870984
2063.90059913,17973.0966311
2063.92103133,17924.5065611
2063.94146342,17866.2162487
2063.96189541,17808.9420624
2063.9823276,17852.2420729
2064.0027597,17909.3401758
2064.02319169,17768.8918149
2064.04362388,17662.7042968
2064.06405597,17601.1826175
2064.08448796,17583.3115599
2064.10492015,17609.4440488
2064.12535224,17664.956422
2064.14578423,
2064.16621641,-1937.11070217
2064.1866485,-8057.5682528
2064.20708049,-8179.62665628
2064.22751268,-7160.91509498
2064.24794476,-5518.30163354
2064.26837675,-4917.32112803
2064.28880893,-4831.97778362
2064.30924102,-5601.12929433
2064.3296732,36794.2332855
2064.35010519,-7934.16386707
2064.37053727,-7540.50240187
2064.39096946,-6431.28104373
2064.41140144,-6043.95490835
2064.43183352,-3202.2223168
2064.4522657,-7113.680372
2064.47269779,-7490.80080427
2064.49312977,-4369.98774288
2064.51356195,-894.181989291
2064.53399403,16944.2267522
2064.55442601,17752.4989274
2064.57485819,17708.7003101
2064.59529027,17688.5744738
2064.61572225,17682.2909615
2064.63615442,17696.7233778
2064.6565865,17716.4143019
2064.67701855,
2064.69745061,
2064.71788266,
2064.73831471,17832.0316747
2064.75874689,17811.0040909
2064.77917886,17783.9075105
2064.79961104,17726.1653788
2064.82004311,17677.4225762
2064.84047519,17594.5218344
2064.86090726,17486.1666045
2064.88133933,17456.9953829
2064.90177141,17426.6267094
2064.92220348,17378.6238953
2064.94263555,17369.0850262
2064.96306762,17375.348143
2064.98349979,17411.7993675
2065.00393177,17448.6942238
2065.02436384,17403.4404334
2065.04479601,17332.6378314
2065.06522798,17309.1474503
2065.08566005,17259.5153125
2065.10609221,17244.3368666
2065.12652418,17229.4949137
2065.14695625,17182.6389684
2065.16738842,17162.418401
2065.18782039,17115.3193825
2065.20825255,17079.3990737
2065.22868462,16986.9708729
2065.24911659,16856.2627225
2065.26954875,16732.4118925
2065.28998082,16662.6907365
2065.31041288,16550.2700079
2065.33084494,16432.2952215
2065.35127701,16462.665841
2065.37170907,16526.8402173
2065.39214114,16594.7111876
2065.4125732,16689.2595191
2065.43300526,16852.399797
2065.45343732,16986.6496037
2065.47386938,17055.1829232
2065.49430134,17078.3201932
2065.5147335,17085.6427471
2065.53516557,17086.3686913
2065.55559753,17064.4471364
2065.57602968,17035.0884023
2065.59646174,17001.9055737
2065.6168937,16996.838756
2065.63732586,16944.1696861
2065.65775792,16926.7466624
2065.67819007,16877.3946265
2065.69862203,16799.0792039
2065.71905409,16713.4831889
2065.73948624,16601.1722528
2065.7599182,16516.9388039
2065.78035026,16442.5741694
2065.80078241,16315.7550554
2065.82121446,16227.9634424
2065.84164642,16197.6861225
2065.86207857,16292.8622138
2065.88251063,16414.707213
2065.90294258,16530.7276532
2065.92337473,16629.5573595
2065.94380678,16811.7845147
2065.96423873,16778.390641
2065.98467089,16597.3605762
2066.00510294,16403.3599725
2066.02553489,16238.3362181
2066.04596704,16211.9289326
2066.06639909,16223.3463089
2066.08683123,16316.7319153
2066.10726318,
2066.12769523,16701.6621353
2066.14812728,16805.2118484
2066.16855933,16834.6390339
2066.18899137,16765.3712064
2066.20942342,16559.8073554
2066.22985547,16344.7701262
2066.25028751,16273.9103994
2066.27071956,16323.270709
2066.2911516,16439.2906123
2066.31158365,16783.5091912
2066.33201579,16998.2446993
2066.35244774,16758.9864603
2066.37287978,16660.8956587
2066.39331192,16595.2097158
2066.41374386,16619.7549096
2066.43417591,16774.157915
2066.45460805,17065.9010085
2066.47503999,17250.6226807
2066.49547203,17403.4731019
2066.51590417,17506.6074433
2066.53633611,17564.0069716
2066.55676825,17613.6475666
2066.57720029,17609.5717149
2066.59763223,17616.7877171
2066.61806437,17610.9591443
2066.63849641,17612.1217178
2066.65892844,17608.9847636
2066.67936048,17595.6968617
2066.69979252,17566.9352282
2066.72022456,17551.2987482
2066.74065659,17561.0774604
2066.76108863,17562.506864
2066.78152066,17564.5424519
2066.8019528,17559.331973
2066.82238473,17556.8267142
2066.84281677,17563.0850658
2066.8632488,17569.4540518
2066.88368083,17552.6674884
2066.90411287,17544.4174246
2066.924545,17543.1181415
2066.94497693,17536.6949565
2066.96540886,17537.067499
2066.98584099,17536.647492
2067.00627302,17553.8797045
2067.02670515,17582.1357235
2067.04713708,17602.6750301
2067.06756911,17609.7136331
2067.08800124,17682.9795803
2067.10843317,17681.1296784
2067.1288652,17665.9218765
2067.14929733,17658.2031858
2067.16972936,17624.6531401
2067.19016128,17610.0282107
2067.21059341,17619.4252617
2067.23102544,17633.4946898
2067.25145736,17660.0973514
2067.27188949,17687.8252141
2067.29232151,17773.3959248
2067.31275344,17756.0916174
2067.33318556,17781.0673122
2067.35361759,17772.4658725
2067.37404951,17762.8346306
2067.39448164,17756.553784
2067.41491366,17754.5964748
2067.43534558,17760.2372623
2067.4557777,17751.514176
2067.47620972,17744.8671473
2067.49664185,17719.8577078
2067.51707377,17697.7275804
2067.53750579,17666.9227528
2067.55793791,17634.3318382
2067.57836983,17614.2857701
2067.59880185,17611.4397929
2067.61923387,17646.8168386
2067.63966598,17615.6863652
2067.6600979,17616.6308997
2067.68052992,17622.0788707
2067.70096194,17610.2429412
2067.72139395,17581.6477003
2067.74182607,17599.8014169
2067.76225799,17602.8714267
2067.78269,17652.3101882
2067.80312212,17693.1842232
2067.82355403,17773.3561303
2067.84398605,17775.1164975
2067.86441816,17822.9892642
2067.88485008,17835.5343725
2067.90528219,17846.8849305
2067.9257142,17854.9977267
2067.94614611,17850.9582102
2067.96657823,17826.5474887
2067.98701024,17820.5337156
2068.00744225,17803.3907254
2068.02787426,17820.9367724
2068.04830627,17832.6123025
2068.06873828,
2068.08917029,11561.1146809
2068.1096023,17847.7082403
2068.13003431,17857.8902668
2068.15046642,17881.4744441
2068.17089833,17890.5815274
2068.19133034,17892.2380664
2068.21176244,17891.9942899
2068.23219435,17874.0045571
2068.25262636,17883.9711703
2068.27305846,17902.9921098
2068.29349037,17931.9939912
2068.31392238,17942.4854316
2068.33435448,17949.1005265
2068.35478638,17948.3818698
2068.37521849,17938.6024861
2068.39565039,17896.1638682
2068.4160824,17876.6035297
2068.4365145,17851.1119811
2068.4569464,17842.2974737
2068.47737841,17804.7817455
2068.49781051,17773.8410261
2068.51824241,17768.9060567
2068.53867441,17797.6965567
2068.55910651,17859.2423438
2068.57953851,17914.0593959
2068.59997041,17940.4914782
2068.62040251,17973.9342064
2068.64083451,17998.882237
2068.66126641,17972.8763568
2068.68169851,17947.095395
2068.70213051,17919.8312684
2068.7225624,17919.1370128
2068.7429945,17912.9831848
2068.7634265,17913.5768332
2068.7838586,17922.7719824
2068.80429049,17891.6203167
2068.82472249,17958.6685059
2068.84515458,17870.3624751
2068.86558648,17817.1845195
2068.88601847,17791.6227368
2068.90645057,17899.4271843
2068.92688246,17714.7487829
2068.94731445,17734.133339
2068.96774655,17729.6055131
2068.98817854,17723.5893754
2069.00861043,17719.5481813
2069.02904253,17704.9004213
2069.04947452,17677.7408854
2069.06990641,17668.6696816
2069.0903385,17646.9941246
2069.11077039,17632.0972859
2069.13120238,17635.3732547
2069.15163447,17636.6765113
2069.17206646,17632.1649811
2069.19249835,17628.6464345
2069.21293044,17618.4325655
2069.23336232,17600.3067587
2069.25379441,17569.2661289
2069.2742264,17592.6576516
2069.29465829,17546.3880662
2069.31509037,17530.3107693
2069.33552236,17462.5551142
2069.35595424,17427.6034237
2069.37638633,17393.0347345
2069.39681832,17388.0673056
2069.4172503,17388.0417577
2069.43768228,17425.396866
2069.45811427,17447.2419931
2069.47854625,17497.8240835
2069.49897824,17525.2917518
2069.51941022,17555.8016217
2069.5398422,17620.6256344
2069.56027428,17642.502653
2069.58070616,17624.7313608
2069.60113815,17602.1283376
2069.62157023,17610.8640687
2069.64200211,17609.2057856
2069.66243419,17588.6528101
2069.68286617,17591.2454409
2069.70329805,17603.6287598
2069.72373013,17599.8364198
2069.7441621,17609.3486014
2069.76459398,17662.9120758
2069.78502606,17684.3999814
2069.80545804,17694.7947683
2069.82588992,17704.7609629
2069.84632199,17732.6134502
2069.86675387,17781.3726177
2069.88718594,17802.0925097
2069.90761792,17857.5596273
2069.9280499,17916.750273
2069.94848177,17891.8921995
2069.96891384,17910.1813348
2069.98934582,17927.073691
2070.00977769,17902.1027005
2070.03020977,
2070.05064174,17831.8482896
2070.07107381,17820.39087
2070.09150568,17729.396705
2070.11193766,17604.2021595
2070.13236973,17383.2253249
2070.1528016,17084.3335755
2070.17323357,16804.3351891
2070.19366564,16574.4713656
2070.21409751,16263.4372393
2070.23452948,15653.3389609
2070.25496155,15117.5854955
2070.27539342,14987.9865963
2070.29582539,14944.7960326
2070.31625745,15211.3691211
2070.33668932,15600.9521319
2070.35712129,16252.5115714
2070.37755336,16718.6403844
2070.39798532,17109.9611556
2070.41841719,17227.869822
2070.43884925,17290.6976055
2070.45928122,17297.2230977
2070.47971308,17287.3563033
2070.50014515,17301.0778937
2070.52057711,17243.6522778
2070.54100918,17106.3957609
2070.56144104,16920.9966106
2070.5818729,16797.3962884
2070.60230497,16690.340469
2070.62273693,16575.0439709
2070.64316879,16399.796085
2070.66360085,16161.1901097
2070.68403282,15927.1102152
2070.70446468,15698.0708602
2070.72489674,15350.3418686
2070.7453287,14983.587807
2070.76576066,14620.7852211
2070.78619262,14373.3525719
2070.80662458,14149.6042081
2070.82705654,13985.6192914
2070.84748849,13814.1987026
2070.86792045,13636.0685728
2070.88835241,13598.4864044
2070.90878447,13769.9690574
2070.92921632,13722.5989025
2070.94964838,13540.6524509
2070.97008034,13488.8352668
2070.99051219,13634.4278067
2071.01094425,13961.7848142
2071.0313762,14374.5567117
2071.05180806,14795.3305331
2071.07224011,15431.5623703
2071.09267207,16255.3193204
2071.11310392,16590.7585427
2071.13353597,16842.2605012
2071.15396793,16950.2342926
2071.17439978,16979.2276298
2071.19483183,16957.0998174
2071.21526378,16883.034832
2071.23569573,16791.7342625
2071.25612768,16730.2463203
2071.27655964,16666.8673955
2071.29699159,16569.7720811
2071.31742354,16332.1849481
2071.33785549,15983.3747683
2071.35828744,15689.5661272
2071.37871938,15577.058904
2071.39915133,15609.0027305
2071.41958338,15687.5715856
2071.44001523,15944.1662128
2071.46044718,16290.3998618
2071.48087922,16680.837217
2071.50131107,16945.0895877
2071.52174302,17055.3824498
2071.54217506,17183.0877298
2071.56260691,17276.0616762
2071.58303885,17363.6765894
2071.6034709,17406.6486036
2071.62390274,17442.4473416
2071.64433469,17454.3411352
2071.66476673,17450.7799363
2071.68519857,17481.3341552
2071.70563052,17460.1929204
2071.72606256,17433.9592879
2071.7464945,17447.8996373
2071.76692644,17450.1553498
2071.78735839,17382.3298257
2071.80779033,17349.829353
2071.82822227,17329.3886024
2071.84865421,17268.4149917
2071.86908615,17228.003549
2071.88951819,17197.8379486
2071.90995003,17187.95955
2071.93038197,17175.5285685
2071.95081401,17155.2405814
2071.97124584,17173.4180954
2071.99167778,
2072.01210982,17267.7150672
2072.03254166,17376.6268527
2072.05297359,17319.3756469
2072.07340553,17335.9366294
2072.09383747,17358.7649675
2072.1142694,17364.3657063
2072.13470134,17359.9923447
2072.15513327,17365.4178468
2072.17556521,17393.3747263
2072.19599714,17419.9682286
2072.21642908,17471.9733505
2072.23686111,17538.1158331
2072.25729304,17572.2176411
2072.27772488,17594.0447215
2072.29815691,17555.2922374
2072.31858884,17539.698985
2072.33902067,17476.0562024
2072.3594527,17436.6770592
2072.37988464,17378.9115216
2072.40031647,17339.1490025
2072.4207485,17305.3665906
2072.44118043,17232.5029657
2072.46161226,17192.8223774
2072.48204429,17131.7838287
2072.50247622,17056.2852757
2072.52290804,16963.5971183
2072.54334007,16861.340269
2072.563772,16772.9525799
2072.58420393,16721.0893728
2072.60463586,16663.5941326
2072.62506778,16642.6633385
2072.64549981,16604.7174786
2072.66593164,16585.5691374
2072.68636356,16593.0000106
2072.70679559,16665.4887316
2072.72722751,16687.6438913
2072.74765934,16659.2285531
2072.76809136,16647.0819339
2072.78852329,16687.8484094
2072.80895511,16757.9134998
2072.82938713,16853.6143301
2072.84981896,17050.5361272
2072.87025088,17200.1574775
2072.8906829,17314.2508324
2072.91111472,17436.7696403
2072.93154664,17517.0653888
2072.95197867,17613.4717104
2072.97241049,17688.4295928
2072.99284241,17796.7737006
2073.01327443,17853.3678435
2073.03370625,17903.791972
2073.05413827,17912.8021499
2073.07457019,17934.5588311
2073.09500211,17983.7727539
2073.11543402,17958.388527
2073.13586594,17966.3967662
2073.15629786,17964.7639645
2073.17672978,18018.0006773
2073.19716169,18023.569982
2073.21759361,18090.9578709
2073.23802563,18130.8431008
2073.25845744,18144.6498092
2073.27888936,18199.9439188
2073.29932137,18223.5090465
2073.31975319,18215.3140905
2073.3401851,18231.6261042
2073.36061712,18230.8696983
2073.38104893,18228.6335258
2073.40148085,18212.0335967
2073.42191276,18187.1189965
2073.44234467,18139.77109
2073.46277668,18096.8761514
2073.4832085,18064.6632734
2073.50364041,18027.0034824
2073.52407242,18022.3880191
2073.54450423,18046.9338142
2073.56493614,18157.4272654
2073.58536815,18212.2303852
2073.60580006,18250.6331472
2073.62623187,18263.6607435
2073.64666388,18257.2662819
2073.66709579,18246.2320733
2073.6875276,18244.7354093
2073.70795961,18198.6199051
2073.72839152,18171.4683835
2073.74882332,18132.6883936
2073.76925533,18026.2337271
2073.78968724,17928.2656007
2073.81011905,17803.699816
2073.83055105,17673.0145701
2073.85098296,17517.2525275
2073.87141496,17378.2124294
2073.89184677,17215.3168326
2073.91227867,17080.7060643
2073.93271068,16942.555829
2073.95314248,
2073.97357439,16713.9402684
2073.99400639,16578.6720196
2074.01443819,16431.2532533
2074.0348701,16264.9653576
2074.0553021,16079.2316817
2074.075734,15893.0098064
2074.0961658,15673.9279903
2074.1165978,15515.6046937
2074.13702961,15388.2140177
2074.15746151,15226.1862472
2074.17789351,15077.8219674
2074.19832531,14951.7896577
2074.21875721,14819.3827078
2074.23918921,14654.2705238
2074.25962101,14435.5158071
2074.2800529,14181.8256887
2074.3004849,13919.2490118
2074.3209167,13608.5062885
2074.3413487,13260.1807875
2074.3617806,12846.153223
2074.38221239,12386.916757
2074.40264439,11845.9657739
2074.42307629,11237.3011145
2074.44350818,10718.3225289
2074.46394008,10285.4762128
2074.48437197,9939.30653536
2074.50480387,9536.5901944
2074.52523576,9174.46414701
2074.54566766,8912.3729192
2074.56609955,8679.61951661
2074.58653155,8457.12076082
2074.60696334,8348.46930342
2074.62739523,8161.8272217
2074.64782723,8108.78766437
2074.66825902,8015.37885396
2074.68869091,8091.12182437
2074.7091229,8248.83224245
2074.72955469,8379.79986521
2074.74998668,8557.35073146
2074.77041857,8703.25455775
2074.79085036,9252.62552345
2074.81128235,10016.49991
2074.83171424,10427.5257951
2074.85214603,10724.2143655
2074.87257802,10989.9636165
2074.89300981,11184.8426858
2074.9134417,11106.2231382
2074.93387369,10898.1660391
2074.95430548,10623.5520684
2074.97473736,10572.8889076
2074.99516935,10615.5839668
2075.01560124,10804.2072034
2075.03603302,11079.5021784
2075.05646501,11349.2780869
2075.07689689,11753.6845231
2075.09732868,12178.4281734
2075.11776067,12557.2647761
2075.13819255,12912.2885265
2075.15862453,13277.4873476
2075.17905632,13665.7618249
2075.1994882,14056.6937078
2075.21992019,14286.3294628
2075.24035197,14267.1323596
2075.26078385,14213.2312038
2075.28121583,13977.8185545
2075.30164762,13436.13536
2075.3220795,12639.2806246
2075.34251148,11648.8460526
2075.36294326,10835.7555396
2075.38337514,10336.1361929
2075.40380712,10121.498877
2075.424239,10223.4268292
2075.44467078,10536.3830989
2075.46510276,11017.7602786
2075.48553464,11714.4142097
2075.50596642,12528.5985873
2075.5263984,13391.2461934
2075.54683027,14190.6176141
2075.56726215,15066.2424468
2075.58769403,15956.0380055
2075.60812591,16624.8737611
2075.62855778,16961.8597498
2075.64898966,17248.8746061
2075.66942144,17463.0168209
2075.68985341,17547.2294474
2075.71028529,17570.6809127
2075.73071706,17547.6500278
2075.75114904,17532.3097298
2075.77158091,17479.5401783
2075.79201269,17426.299016
2075.81244466,17425.0039329
2075.83287653,17493.0056432
2075.85330841,17598.7187968
2075.87374028,17653.8525226
2075.89417215,17715.9883514
2075.91460402,
2075.9350359,17782.9252058
2075.95546777,17764.5878318
2075.97589974,17725.0951882
2075.99633161,17650.1600153
2076.01676338,17564.0887792
2076.03719535,17489.3974124
2076.05762722,17416.7180421
2076.07805899,17302.6222655
2076.09849096,17131.5346381
2076.11892283,17058.16275
2076.1393546,17073.0703947
2076.15978656,17039.7945503
2076.18021843,16931.0496393
2076.2006502,16741.3258967
2076.22108217,16506.3752991
2076.24151403,16216.501259
2076.2619459,15583.2054141
2076.28237777,14539.4294615
2076.30280963,13214.7135909
2076.3232415,12122.4722146
2076.34367336,11676.3167089
2076.36410523,12010.6120264
2076.38453709,13004.2277498
2076.40496896,14625.5266032
2076.42540082,15877.4228944
2076.44583269,16539.174145
2076.46626455,16827.112007
2076.48669641,16950.9390028
2076.50712838,17005.1624741
2076.52756014,17012.8601104
2076.547992,17018.8399108
2076.56842396,17058.6773107
2076.58885572,17116.763592
2076.60928758,17185.7423428
2076.62971955,17271.7855171
2076.65015131,17353.7263132
2076.67058317,17395.4439967
2076.69101513,17420.5444563
2076.71144689,17448.7782881
2076.73187875,17491.5821554
2076.7523107,17580.1138038
2076.77274246,17677.7631445
2076.79317442,17749.6393149
2076.81360628,17838.927593
2076.83403814,17909.133978
2076.85446999,17955.3690293
2076.87490185,17992.6886977
2076.89533371,18016.1126083
2076.91576566,18028.1803164
2076.93619742,18026.3461883
2076.95662928,18021.6867354
2076.97706123,18009.1971847
2076.99749299,18008.7122441
2077.01792484,17955.953393
2077.0383567,17912.8928643
2077.05878855,17897.7634598
2077.0792204,17926.9289065
2077.09965226,18018.040061
2077.12008411,18055.6923702
2077.14051586,18136.0243197
2077.16094782,18215.4063284
2077.18137967,18267.8496948
2077.20181162,18288.6438869
2077.22224337,18312.1540197
2077.24267522,18298.9400855
2077.26310718,18331.6241838
2077.28353893,18317.8779087
2077.30397078,18320.6978498
2077.32440273,18316.0672844
2077.34483458,18313.3126033
2077.36526633,18322.763758
2077.38569828,18324.982477
2077.40613012,18294.5748094
2077.42656187,18266.9157389
2077.44699382,18269.10296
2077.46742567,18251.1640675
2077.48785742,18220.9746297
2077.50828936,18203.5574375
2077.52872121,18159.05383
2077.54915296,18152.3109595
2077.5695849,18173.1636723
2077.59001675,18191.9502951
2077.6104487,18228.4207688
2077.63088044,18250.2593048
2077.65131229,18296.7781642
2077.67174423,18325.4133392
2077.69217598,18338.9028075
2077.71260782,18333.8956888
2077.73303976,18330.7371985
2077.75347151,18343.8812575
2077.77390335,18315.8116364
2077.79433519,18340.4811221
2077.81476714,18343.920916
2077.83519888,18326.8102283
2077.85563082,18332.4720759
2077.87606256,
2077.8964944,17371.3491006
2077.91692635,18461.9462959
2077.93735809,18491.8291626
2077.95779003,18533.7812154
2077.97822187,18528.0417939
2077.99865361,18535.9941157
2078.01908555,18529.4285615
2078.03951739,18499.208323
2078.05994912,18469.8342832
2078.08038106,18431.2932879
2078.1008129,18404.8589114
2078.12124464,18383.2969386
2078.14167658,18343.1799271
2078.16210841,18303.1955885
2078.18254025,18277.1466134
2078.20297209,18245.3157817
2078.22340393,18231.6636645
2078.24383576,18229.911202
2078.2642676,18175.044161
2078.28469943,18179.2783522
2078.30513127,18134.6326061
2078.3255632,18121.3222573
2078.34599494,18107.4798132
2078.36642687,18127.6257584
2078.38685871,18174.0213179
2078.40729044,18136.5719849
2078.42772237,18161.8109566
2078.44815421,18017.4303433
2078.46858594,17944.7927784
2078.48901787,17830.1501868
2078.5094496,17798.1143827
2078.52988144,17715.4962311
2078.55031337,17628.1931693
2078.5707451,17606.0180649
2078.59117693,17644.038527
2078.61160886,17802.6996888
2078.63204059,18102.2283166
2078.65247242,18125.3942005
2078.67290435,18126.1624977
2078.69333618,18202.7884692
2078.71376791,18203.9045188
2078.73419984,18200.357399
2078.75463167,18213.3894251
2078.7750635,18213.3623892
2078.79549533,18201.8574719
2078.81592715,18147.7461259
2078.83635908,18003.3576358
2078.85679081,17852.2327965
2078.87722263,17718.4575073
2078.89765456,17482.2801269
2078.91808629,17275.8834791
2078.93851811,17137.1791703
2078.95895004,17022.7502228
2078.97938176,16917.7294161
2078.99981359,16897.5886473
2079.02024551,16808.4913585
2079.04067724,16767.4989282
2079.06110906,16737.3687002
2079.08154099,16694.5702285
2079.10197271,16673.0529414
2079.12240453,16801.0561673
2079.14283646,16814.032712
2079.16326828,16767.6859499
2079.1837001,16757.2840156
2079.20413192,16687.0588805
2079.22456375,16611.7009446
2079.24499557,16545.64556
2079.26542739,16534.2148088
2079.28585911,16552.5792291
2079.30629103,16621.933838
2079.32672285,16664.4953411
2079.34715457,16627.5829637
2079.36758649,16540.5689668
2079.38801831,16453.5575007
2079.40845003,16322.121926
2079.42888195,16152.1563373
2079.44931377,15946.2041246
2079.46974548,15613.9238079
2079.4901774,15612.9244856
2079.51060922,15465.1321021
2079.53104104,15549.8053696
2079.55147285,15756.7253284
2079.57190467,15935.6138583
2079.59233659,16121.1404578
2079.6127683,16297.1174721
2079.63320012,16433.7221336
2079.65363204,16628.5365844
2079.67406385,16776.9153365
2079.69449557,16883.3079506
2079.71492748,16960.1729194
2079.7353593,17007.7858669
2079.75579101,17032.7059644
2079.77622292,17010.0446944
2079.79665474,16976.527074
2079.81708645,16889.970356
2079.83751836,
2079.85795018,16632.5375793
2079.87838189,16514.1116612
2079.8988138,16528.6248509
2079.91924561,16581.9723011
2079.93967732,16592.8039638
2079.96010924,16667.2456101
2079.98054105,16901.6984197
2080.00097286,16984.3003389
2080.02140467,17002.0249288
2080.04183648,17031.1264719
2080.06226829,17097.8078056
2080.0827001,17172.3985257
2080.10313191,17265.8773869
2080.12356372,17307.9893697
2080.14399552,17350.1974861
2080.16442733,17371.4052699
2080.18485924,17413.6579003
2080.20529095,17413.2735715
2080.22572276,17350.341674
2080.24615466,17313.9010829
2080.26658637,17317.0967331
2080.28701818,17279.9471877
2080.30745008,17105.0415942
2080.32788179,16677.96014
2080.3483136,16220.8198671
2080.3687455,15402.6233695
2080.38917721,14364.536057
2080.40960911,13556.5723066
2080.43004092,12852.3389089
2080.45047262,12444.9810416
2080.47090452,12527.6268322
2080.49133633,12946.6448945
2080.51176813,13797.411452
2080.53219993,14819.0500367
2080.55263174,15613.1002981
2080.57306354,16139.1265696
2080.59349534,16422.2971171
2080.61392715,16676.3538893
2080.63435895,16877.0429689
2080.65479085,16981.0362699
2080.67522255,16981.9528606
2080.69565435,16971.0529669
2080.71608615,16814.9111152
2080.73651795,16723.6070054
2080.75694965,16688.7859915
2080.77738155,16757.2894136
2080.79781335,16944.8878517
2080.81824525,17270.744432
2080.83867695,17384.2497355
2080.85910875,17358.7774782
2080.87954065,17258.9978012
2080.89997235,17015.1164372
