,EPIC153
2064.55459685,12325.8074202
2064.57502909,12287.032988
2064.59546122,12255.5088916
2064.61589326,12201.7847878
2064.63632549,12140.5095154
2064.65675762,12086.5817334
2064.67718973,
2064.69762184,
2064.71805395,
2064.73848605,11947.4419206
2064.75891828,11975.2794034
2064.77935031,11984.2593094
2064.79978255,11974.1504132
2064.82021467,11953.8847919
2064.8406468,11942.3832533
2064.86107893,11929.524633
2064.88151106,11970.783758
2064.90194319,11941.2581518
2064.92237532,11927.343763
2064.94280744,11915.8694736
2064.96323957,11867.3759586
2064.9836718,11805.8481432
2065.00410382,11776.8677064
2065.02453595,11751.6970876
2065.04496817,11694.4545892
2065.0654002,11588.0644567
2065.08583232,11508.0242167
2065.10626455,11474.1338105
2065.12669657,11460.5691392
2065.14712869,11506.4243061
2065.16756091,11573.6384298
2065.18799294,11629.450185
2065.20842516,11638.6044329
2065.22885728,11651.7571344
2065.2492893,11651.1118512
2065.26972152,11634.5876094
2065.29015364,11602.1576842
2065.31058576,11541.6160414
2065.33101788,11469.0919728
2065.35145,11440.4752176
2065.37188211,11431.3452069
2065.39231423,11377.7374123
2065.41274635,11312.7644323
2065.43317847,11258.7976829
2065.45361058,11194.7627313
2065.4740427,11142.1361686
2065.49447471,11081.4325402
2065.51490693,11006.4073579
2065.53533904,10936.7845647
2065.55577106,10856.6287518
2065.57620327,10827.5054303
2065.59663538,10793.1865748
2065.6170674,10773.0914996
2065.63749961,10750.1664019
2065.65793172,10757.3118138
2065.67836393,10789.0653636
2065.69879594,10846.2041624
2065.71922805,10913.9556668
2065.73966027,10990.5566483
2065.76009227,11064.3947817
2065.78052438,11156.7479763
2065.80095659,11230.0172423
2065.8213887,11328.5243672
2065.84182071,11437.9355942
2065.86225292,11516.7985763
2065.88268502,11579.9934136
2065.90311703,11634.9558484
2065.92354924,11646.8915571
2065.94398134,11660.8237348
2065.96441335,11694.9703961
2065.98484555,11718.7904075
2066.00527766,11744.6038133
2066.02570966,11788.9718053
2066.04614187,11849.3779351
2066.06657397,11936.4130388
2066.08700617,12004.362436
2066.10743818,
2066.12787028,12107.2971763
2066.14830238,12140.4921057
2066.16873448,12192.2681992
2066.18916658,12289.8898721
2066.20959868,12396.5342216
2066.23003078,12428.0646207
2066.25046288,12384.1531356
2066.27089498,12452.2460148
2066.29132708,12435.0794499
2066.31175918,12414.6720094
2066.33219138,12414.8469451
2066.35262337,12401.3311736
2066.37305547,12417.6807524
2066.39348767,12415.0614899
2066.41391966,12419.040155
2066.43435176,12408.3632769
2066.45478395,12387.7707024
2066.47521595,12383.5245548
2066.49564804,12391.8429633
2066.51608024,12394.1861648
2066.53651223,12458.2391902
2066.55694442,12433.7232446
2066.57737652,12431.9926281
2066.59780851,12438.4483156
2066.6182407,12472.3020107
2066.63867279,12510.9393858
2066.65910488,12583.3910963
2066.67953697,12653.10336
2066.69996906,12726.636451
2066.72040115,12845.1706277
2066.74083324,12963.7552171
2066.76126533,13071.2630949
2066.78169742,13187.6236523
2066.80212961,13355.1580704
2066.82256159,13451.8369247
2066.84299368,13529.9493582
2066.86342577,13629.5034344
2066.88385785,13693.0719063
2066.90428994,13727.5263304
2066.92472213,13778.4925745
2066.94515411,13816.1471156
2066.9655861,13838.3908453
2066.98601828,13867.4325058
2067.00645036,13880.3164478
2067.02688255,13916.862104
2067.04731453,13948.0345503
2067.06774661,13980.2190323
2067.08817879,13964.4258035
2067.10861078,13962.2729334
2067.12904286,13987.4465615
2067.14947504,13987.4588816
2067.16990712,13990.4538135
2067.1903391,13978.6118743
2067.21077128,13985.161404
2067.23120336,13971.8887523
2067.25163534,13973.828081
2067.27206752,13975.0661725
2067.29249959,13974.7803736
2067.31293157,13970.7546738
2067.33336375,13955.6705435
2067.35379582,13949.7489901
2067.3742278,13938.5948525
2067.39465998,13941.2835615
2067.41509205,13936.2010447
2067.43552403,13927.8690909
2067.4559562,13936.6583955
2067.47638828,13942.6122729
2067.49682045,13930.9298994
2067.51725242,13918.4841972
2067.5376845,13922.9522435
2067.55811667,13920.0441158
2067.57854864,13923.8123852
2067.59898071,13904.7982251
2067.61941278,13884.8728122
2067.63984495,13876.3023874
2067.66027692,13873.1276649
2067.68070899,13859.4336127
2067.70114106,13854.4285565
2067.72157313,13847.1171434
2067.7420053,13838.3334999
2067.76243727,13835.5272717
2067.78286934,13838.1230031
2067.80330151,13827.8339705
2067.82373347,13815.8886415
2067.84416554,13801.9272439
2067.86459771,13797.4614488
2067.88502967,13806.7787502
2067.90546184,13798.7590888
2067.9258939,13816.5123004
2067.94632587,13812.2229877
2067.96675803,13831.3033448
2067.98719009,13845.8922607
2068.00762216,13849.2485622
2068.02805422,13846.4462549
2068.04848628,13829.9425724
2068.06891834,
2068.08935041,8006.86529618
2068.10978247,13816.5137282
2068.13021453,13820.8444503
2068.15064669,13818.649341
2068.17107865,13816.0820725
2068.19151071,13801.6089395
2068.21194287,13802.5830298
2068.23237483,13801.0919324
2068.25280688,13789.2044253
2068.27323904,13807.7061939
2068.293671,13798.5367352
2068.31410306,13797.9298623
2068.33453521,13811.5718993
2068.35496717,13841.9614653
2068.37539933,13848.9853112
2068.39583128,13843.0008963
2068.41626334,13830.8255621
2068.43669549,13816.9506002
2068.45712745,13836.6944975
2068.4775595,13832.572567
2068.49799165,13867.3832402
2068.51842361,13912.4274965
2068.53885566,13945.6163205
2068.55928781,13937.7575179
2068.57971986,13915.948262
2068.60015181,13889.5345752
2068.62058397,13857.2214442
2068.64101602,13833.4799167
2068.66144797,13824.7085987
2068.68188012,13792.5445991
2068.70231217,13771.3667106
2068.72274411,13767.5659203
2068.74317626,13763.4760516
2068.76360831,13733.8515757
2068.78404046,13752.8956018
2068.80447241,13742.6617611
2068.82490445,13747.7192533
2068.8453366,13760.754406
2068.86576855,13770.7839679
2068.88620059,13764.3919339
2068.90663274,13761.806946
2068.92706468,13765.1215255
2068.94749673,13814.5013234
2068.96792887,13821.5547094
2068.98836091,13807.7712932
2069.00879286,13818.1335576
2069.029225,13792.4601193
2069.04965704,13795.0256219
2069.07008898,13809.1765726
2069.09052112,13810.7617231
2069.11095307,13821.9232351
2069.13138511,13821.7580751
2069.15181725,13817.1710606
2069.17224929,13854.6365568
2069.19268123,13944.2262082
2069.21311337,14040.6283715
2069.23354531,14083.9124266
2069.25397744,14120.2761624
2069.27440948,14036.894934
2069.29484142,14009.1959346
2069.31527356,13998.6432826
2069.33570559,13970.2696869
2069.35613753,13973.319933
2069.37656967,13983.8459134
2069.3970017,14032.2468917
2069.41743374,14027.9582302
2069.43786577,13958.0167719
2069.45829781,13910.8851854
2069.47872984,13884.8255341
2069.49916187,13880.330172
2069.51959391,13884.1454287
2069.54002594,13836.0193714
2069.56045807,13824.5130272
2069.58089,13801.9594911
2069.60132203,13823.9336382
2069.62175417,13798.0013054
2069.6421861,13787.3085196
2069.66261823,13786.6101971
2069.68305026,13784.0969794
2069.70348219,13800.829732
2069.72391432,13801.4368684
2069.74434634,13841.0144929
2069.76477827,13851.3760113
2069.7852104,13850.1160864
2069.80564243,13886.5327153
2069.82607435,13885.7204881
2069.84650648,13912.4551922
2069.86693841,13889.3119569
2069.88737053,13860.8207435
2069.90780256,13825.4329761
2069.92823458,13837.488333
2069.94866651,13830.0505761
2069.96909863,13828.6379389
2069.98953066,13818.6655268
2070.00996258,13858.8481001
2070.0303947,
2070.05082673,13823.9191325
2070.07125885,13868.4895501
2070.09169077,13883.9628087
2070.11212279,13900.1228241
2070.13255491,13904.1040676
2070.15298683,13925.7413907
2070.17341885,13949.3952785
2070.19385097,13948.7032461
2070.21428289,13952.5104671
2070.23471491,13947.2537448
2070.25514703,13960.0198858
2070.27557895,13966.7475516
2070.29601097,13970.3416648
2070.31644309,13959.6375849
2070.336875,13945.5994237
2070.35730702,13941.8554395
2070.37773914,13937.915197
2070.39817115,13924.1301265
2070.41860307,13937.0846733
2070.43903518,13933.0911122
2070.4594672,13932.6267139
2070.47989911,13924.292951
2070.50033123,13928.6194309
2070.52076324,13912.6333668
2070.54119535,13926.2225841
2070.56162727,13922.7442527
2070.58205918,13935.6638788
2070.60249129,13924.8767185
2070.6229233,13934.7856745
2070.64335521,13952.3564703
2070.66378732,13952.8231918
2070.68421934,13960.0039952
2070.70465124,13998.9914501
2070.72508335,14023.5888345
2070.74551536,14047.8146014
2070.76594737,14047.5353327
2070.78637938,14071.3917507
2070.80681139,14114.7070066
2070.8272434,14104.6196742
2070.8476754,14073.51924
2070.86810741,14081.2465473
2070.88853942,14098.7050105
2070.90897152,14128.0527352
2070.92940343,14143.2324065
2070.94983554,14124.3113188
2070.97026754,14141.1481105
2070.99069945,14162.6305653
2071.01113155,14178.7625122
2071.03156355,14162.6566251
2071.05199546,14201.2138052
2071.07242756,14184.4363856
2071.09285956,14216.771848
2071.11329146,14197.7111146
2071.13372357,14226.5867112
2071.15415557,14231.315437
2071.17458747,14240.5604032
2071.19501957,14269.8061778
2071.21545157,14275.3260915
2071.23588357,14300.5275815
2071.25631557,14298.2463244
2071.27674757,14297.4086029
2071.29717957,14296.6587953
2071.31761157,14293.285379
2071.33804356,14307.6704692
2071.35847556,14316.8698261
2071.37890756,14320.8355781
2071.39933956,14334.6210355
2071.41977165,14338.6190811
2071.44020355,14349.7394226
2071.46063554,14343.3076849
2071.48106764,14344.6812568
2071.50149953,14349.4611818
2071.52193153,14338.8175935
2071.54236362,14333.0944857
2071.56279552,14364.2193491
2071.58322751,14361.7640745
2071.6036596,14381.7738767
2071.6240915,14378.3388989
2071.64452349,14436.0494248
2071.66495558,14417.2775485
2071.68538747,14427.2077559
2071.70581946,14410.7638686
2071.72625155,14447.5851957
2071.74668354,14451.388925
2071.76711553,14466.7551858
2071.78754752,14480.1539735
2071.80797951,14474.9134517
2071.8284115,14468.5593642
2071.84884349,14488.6048267
2071.86927548,14491.7776548
2071.88970756,14484.4100943
2071.91013945,14493.6164357
2071.93057144,14492.4824013
2071.95100352,14523.3144363
2071.97143541,14514.1635214
2071.9918674,
2072.01229948,14555.4696491
2072.03273137,14563.5950076
2072.05316335,14557.8941464
2072.07359534,14578.49312
2072.09402732,14597.2750504
2072.1144593,14628.5838307
2072.13489129,14638.8508578
2072.15532327,14655.0231077
2072.17575525,14652.8010546
2072.19618723,14679.7473749
2072.21661921,14663.6962349
2072.2370513,14668.4396447
2072.25748328,14680.09533
2072.27791516,14690.1286421
2072.29834724,14698.3317087
2072.31877922,14757.0300089
2072.3392111,14751.2973889
2072.35964317,14761.0903284
2072.38007515,14829.2977904
2072.40050703,14830.6402911
2072.42093911,14864.0307256
2072.44137109,14900.4859969
2072.46180296,14931.0161383
2072.48223504,15015.2728973
2072.50266702,15094.4324631
2072.52309889,15240.566902
2072.54353097,15119.8412244
2072.56396294,15070.752901
2072.58439492,14991.905279
2072.60482689,14931.211831
2072.62525886,14953.0683154
2072.64569094,15013.1827632
2072.66612281,14999.661251
2072.68655478,14972.0255043
2072.70698686,15004.8631519
2072.72741883,14907.2306823
2072.7478507,14967.2037218
2072.76828277,14922.7027038
2072.78871474,14907.5870547
2072.80914661,14881.3341008
2072.82957868,14880.1371609
2072.85001055,14890.5181357
2072.87044252,14900.760476
2072.89087459,14924.7650343
2072.91130646,14982.4465973
2072.93173843,15100.4969052
2072.9521705,15166.8862992
2072.97260236,15251.5005172
2072.99303433,15379.9258333
2073.0134664,15322.2233577
2073.03389826,15233.4722864
2073.05433033,15257.6514073
2073.0747623,15244.5591684
2073.09519426,15283.5798511
2073.11562623,15246.1635272
2073.13605819,15242.3777498
2073.15649015,15292.7878429
2073.17692212,15428.5813317
2073.19735408,15306.5375183
2073.21778605,15304.9906073
2073.23821811,15242.9578647
2073.25864997,15117.3886861
2073.27908193,15037.7150613
2073.29951399,15012.1852859
2073.31994586,14975.3842479
2073.34037782,14971.1313614
2073.36080988,15024.5502018
2073.38124174,15044.3957045
2073.4016737,14960.1520908
2073.42210566,14891.727521
2073.44253761,14831.396691
2073.46296967,14877.9496524
2073.48340153,14905.3553477
2073.50383349,14896.8551067
2073.52426555,14853.781868
2073.5446974,14839.383715
2073.56512936,14824.6504103
2073.58556142,14826.5382512
2073.60599337,14823.3506392
2073.62642523,14758.0830983
2073.64685728,14709.4019712
2073.66728924,14652.8777596
2073.68772109,14646.068404
2073.70815315,14661.3423924
2073.7285851,14687.7106718
2073.74901696,14753.9667406
2073.76944901,14807.113851
2073.78988096,14795.7263237
2073.81031281,14785.6913061
2073.83074487,14775.2879964
2073.85117682,14783.5787581
2073.87160887,14841.6356835
2073.89204072,14844.362483
2073.91247267,14756.5363591
2073.93290472,14705.1339531
2073.95333657,
2073.97376852,14589.7852433
2073.99420057,14456.1058858
2074.01463242,14527.22069
2074.03506436,14719.9029451
2074.05549641,15008.1517796
2074.07592836,15072.0734354
2074.09636021,14937.7825563
2074.11679225,14924.078053
2074.1372241,14818.4922534
2074.15765605,14768.4644153
2074.17808809,14733.6056246
2074.19851994,14679.5683342
2074.21895188,14659.1254764
2074.23938393,14598.2499302
2074.25981577,14556.857957
2074.28024772,14519.1895673
2074.30067976,14479.5366406
2074.3211116,14462.3647175
2074.34154365,14443.7355102
2074.36197559,14440.4895552
2074.38240743,14414.3509776
2074.40283947,14345.2319459
2074.42327141,14344.8135761
2074.44370336,14292.2871613
2074.4641353,14249.9759052
2074.48456724,14193.2991987
2074.50499918,14140.2124943
2074.52543112,14096.4913348
2074.54586306,14084.527792
2074.56629499,14040.2503968
2074.58672703,14018.63773
2074.60715887,13949.302131
2074.62759081,13905.4212423
2074.64802285,13856.6963409
2074.66845468,13831.3371535
2074.68888662,13802.080845
2074.70931866,13844.1337098
2074.72975049,13831.8072781
2074.75018253,13846.4956167
2074.77061446,13868.7889513
2074.7910463,13936.7009963
2074.81147833,13935.5557836
2074.83191027,13964.5360109
2074.8523421,13900.4339991
2074.87277413,13776.151713
2074.89320597,13757.2164998
2074.9136379,13700.7597078
2074.93406993,13557.9947605
2074.95450176,13411.1867245
2074.9749337,13262.7555838
2074.99536573,13155.840687
2075.01579766,13043.4524485
2075.03622949,12930.5243403
2075.05666152,12860.7380146
2075.07709345,12801.4823827
2075.09752528,12718.0551783
2075.11795731,12655.3302643
2075.13838924,12644.7776796
2075.15882127,12639.6480398
2075.17925309,12591.9165892
2075.19968502,12594.7798927
2075.22011705,12585.2736802
2075.24054888,12497.9062715
2075.2609808,12433.5690937
2075.28141283,12342.333923
2075.30184466,12256.7766006
2075.32227658,12151.2726137
2075.34270861,12033.5531244
2075.36314043,11965.6631653
2075.38357236,11977.315709
2075.40400438,11960.7097161
2075.4244363,11940.0078988
2075.44486813,11929.837274
2075.46530015,11895.1669698
2075.48573207,11901.608801
2075.5061639,11947.3515031
2075.52659592,11971.4125511
2075.54702784,12004.6839027
2075.56745976,12056.0716801
2075.58789168,12060.3557955
2075.6083236,12075.1270952
2075.62875552,12124.5507627
2075.64918744,12206.1720807
2075.66961926,12257.4593522
2075.69005128,12297.7312787
2075.7104832,12348.0465252
2075.73091502,12513.5965054
2075.75134704,12614.2747332
2075.77177896,12597.6854101
2075.79221077,12636.7380433
2075.81264279,12685.5555708
2075.83307471,12832.1893958
2075.85350663,12957.6817089
2075.87393854,13013.5570909
2075.89437046,13061.9379099
2075.91480237,
2075.93523429,13198.2361645
2075.9556662,13265.3343339
2075.97609822,13308.3404616
2075.99653013,13433.1955263
2076.01696195,13570.1724302
2076.03739396,13744.1240674
2076.05782587,13772.5902553
2076.07825768,13812.3450148
2076.0986897,14040.3336795
2076.11912161,14103.7991758
2076.13955342,13972.4527961
2076.15998543,14027.5287133
2076.18041734,14076.2064476
2076.20084915,13969.7896216
2076.22128116,13827.7468651
2076.24171307,13640.9718717
2076.26214498,13611.1176818
2076.28257689,13573.7001727
2076.3030088,13535.383078
2076.32344071,13561.8247084
2076.34387262,13608.0117543
2076.36430453,13635.6296551
2076.38473643,13640.6378683
2076.40516834,13618.4097237
2076.42560025,13590.7274376
2076.44603215,13549.69156
2076.46646406,13474.2990817
2076.48689597,13372.1685757
2076.50732797,13261.0217554
2076.52775978,13164.9965763
2076.54819168,13131.25069
2076.56862369,13073.2396195
2076.58905549,13049.0640594
2076.60948739,12940.8020623
2076.6299194,12795.8790567
2076.6503512,12735.421989
2076.6707831,12726.4986914
2076.6912151,12752.9805804
2076.71164691,12783.9151251
2076.73207881,12790.9991519
2076.75251081,12741.4852165
2076.77294261,12642.0723749
2076.79337461,12580.0572731
2076.81380651,12534.6166845
2076.83423841,12475.0677352
2076.85467031,12547.8053748
2076.87510221,12626.5178025
2076.89553411,12679.7567003
2076.91596611,12697.6054201
2076.93639791,12728.1456925
2076.9568298,12775.5449752
2076.9772618,12808.4413857
2076.9976936,12844.1836302
2077.0181255,12838.1547794
2077.03855739,12825.6608424
2077.05898929,12852.1523742
2077.07942118,12886.910845
2077.09985308,12849.520788
2077.12028498,12869.4035642
2077.14071677,12879.0877384
2077.16114876,12855.1890674
2077.18158066,12865.6399676
2077.20201265,12871.9867774
2077.22244445,12880.3369402
2077.24287634,12906.0237429
2077.26330833,12903.1998859
2077.28374012,12939.9734018
2077.30417202,12943.176437
2077.32460401,12958.584059
2077.3450359,12913.0229407
2077.36546769,12898.9476402
2077.38589968,12901.5626965
2077.40633157,12909.8758303
2077.42676336,12929.6511561
2077.44719535,12911.5015721
2077.46762724,12885.0454264
2077.48805903,12924.6415262
2077.50849102,12964.5362624
2077.52892291,12994.6374701
2077.5493547,12992.1670393
2077.56978668,12983.3366537
2077.59021857,12897.6145417
2077.61065056,12797.5110509
2077.63108235,12724.292625
2077.65151423,12726.7476084
2077.67194622,12726.4935274
2077.692378,12716.3646766
2077.71280989,12697.5116904
2077.73324187,12690.5810818
2077.75367366,12634.5289003
2077.77410554,12648.022216
2077.79453743,12668.8236682
2077.81496941,12654.2921608
2077.8354012,12656.6878223
2077.85583318,12662.7705903
2077.87626496,
2077.89669684,11501.5725049
2077.91712883,12754.32691
2077.93756061,12765.8412674
2077.95799259,12763.1934974
2077.97842447,12739.1187332
2077.99885625,12730.1108482
2078.01928823,12727.3836867
2078.03972011,12710.8424456
2078.06015189,12685.386325
2078.08058387,12653.555157
2078.10101575,12631.0477544
2078.12144753,12626.474076
2078.14187951,12585.9243103
2078.16231139,12548.9876891
2078.18274326,12486.1959973
2078.20317514,12437.3019706
2078.22360702,12463.9974932
2078.2440389,12425.0083422
2078.26447077,12385.8202273
2078.28490265,12269.4436186
2078.30533452,12145.8514827
2078.3257665,12016.8318266
2078.34619827,11876.8192773
2078.36663025,11711.6397117
2078.38706212,11513.3122396
2078.4074939,11540.4052721
2078.42792587,11306.7759553
2078.44835775,11359.3169051
2078.46878952,11101.6363892
2078.48922149,11004.6584291
2078.50965326,10863.9351861
2078.53008514,10823.7868673
2078.55051711,10785.1692489
2078.57094888,10816.96434
2078.59138075,10704.6616031
2078.61181272,10832.2581668
2078.63224449,10859.3211242
2078.65267636,10868.0859714
2078.67310833,10811.6446249
2078.6935402,10701.5750763
2078.71397197,10661.184347
2078.73440394,10501.0496526
2078.75483581,10523.1982643
2078.77526768,10434.6819755
2078.79569955,10389.3365783
2078.81613141,10424.502816
2078.83656338,10412.6525777
2078.85699515,10319.1193385
2078.87742702,10342.1796179
2078.89785898,10327.1338493
2078.91829075,10311.7543793
2078.93872261,10344.2554749
2078.95915458,10411.8099578
2078.97958634,10450.5325265
2079.00001821,10491.9742952
2079.02045017,10640.4889494
2079.04088194,10754.1405807
2079.0613138,10889.0356299
2079.08174577,10999.206038
2079.10217753,11106.3219583
2079.12260939,11347.2125042
2079.14304135,11578.3693649
2079.16347322,11754.4810139
2079.18390508,11870.8874677
2079.20433694,12016.1473932
2079.2247688,12109.4617382
2079.24520066,12177.5735116
2079.26563252,12243.8314352
2079.28606428,12320.1545571
2079.30649624,12373.3220478
2079.3269281,12473.8800585
2079.34735986,12543.1969608
2079.36779182,12642.9259553
2079.38822368,12747.755496
2079.40865544,12840.5092782
2079.4290874,12910.5343024
2079.44951925,12982.0620305
2079.46995101,12978.4475938
2079.49038297,13016.9880532
2079.51081483,13067.3937568
2079.53124668,13109.1083824
2079.55167854,13173.5521181
2079.57211039,13205.9196531
2079.59254235,13249.368386
2079.61297411,13297.3800683
2079.63340596,13326.9801686
2079.65383791,13376.5181682
2079.67426977,13420.8018272
2079.69470152,13461.23226
2079.71513348,13495.3012374
2079.73556533,13538.3956849
2079.75599708,13585.4906939
2079.77642904,13584.1708761
2079.79686089,13592.2089009
2079.81729264,13594.9485215
2079.83772459,
2079.85815644,13578.2698254
2079.87858819,13572.7485361
2079.89902015,13572.6509271
2079.919452,13557.5295232
2079.93988375,13570.9668264
2079.9603157,13565.5388905
2079.98074755,13558.1607558
2080.0011794,13544.4824421
2080.02161124,13547.7374164
2080.04204309,13527.8715992
2080.06247494,13533.2797094
2080.08290679,13525.2390147
2080.10333864,13532.076108
2080.12377048,13503.8995575
2080.14420233,13488.7614824
2080.16463418,13462.1278943
2080.18506612,13450.771605
2080.20549787,13426.4050441
2080.22592972,13411.6516168
2080.24636166,13411.6188112
2080.26679341,13402.8155628
2080.28722525,13387.866164
2080.3076572,13397.8254137
2080.32808894,13382.7142045
2080.34852079,13359.8995293
2080.36895273,13347.5839699
2080.38938447,13339.342692
2080.40981642,13318.9389226
2080.43024826,13294.9908839
2080.45068,13282.2861427
2080.47111194,13262.9430978
2080.49154378,13237.6575363
2080.51197563,13237.4212884
2080.53240747,13200.1004839
2080.55283931,13184.9500525
2080.57327115,13182.6468011
2080.59370299,13178.9291818
2080.61413483,13163.5599565
2080.63456667,13181.1521307
2080.65499861,13179.0491939
2080.67543035,13159.7298606
2080.69586219,13174.592434
2080.71629402,13163.4489897
2080.73672586,13169.3853291
2080.7571576,13166.4936427
2080.77758954,13173.5955691
2080.79802137,13185.9851687
2080.81845331,13201.8545133
2080.83888505,13222.7435734
2080.85931688,13238.1838069
2080.87974882,13240.6164026
2080.90018056,13254.559666
2080.92061239,13245.9170192
