,EPIC363
2062.12282072,130004.894271
2062.1432528,129987.940469
2062.16368477,130092.930749
2062.18411695,
2062.20454903,130831.246203
2062.224981,131181.765715
2062.24541318,131509.957611
2062.26584526,132742.068731
2062.28627723,132466.283827
2062.30670941,131853.653528
2062.32714148,131560.470812
2062.34757365,131525.521022
2062.36800563,131942.651393
2062.3884377,133437.500617
2062.40886987,133659.955688
2062.42930184,133529.774558
2062.44973392,133421.226947
2062.47016599,132716.182238
2062.49059806,132095.953075
2062.51103013,132124.990799
2062.5314622,132168.424921
2062.55189427,132223.918989
2062.57232634,132636.206667
2062.59275841,133685.64874
2062.61319047,133491.423679
2062.63362254,132966.400612
2062.65405471,132263.734167
2062.67448668,132723.230757
2062.69491884,132771.873823
2062.71535091,132304.437693
2062.73578288,131952.126027
2062.75621504,132048.701922
2062.77664711,132151.612624
2062.79707907,132103.351188
2062.81751124,132335.736754
2062.8379433,132142.149644
2062.85837526,131691.804575
2062.87880743,131414.990493
2062.89923949,130412.952326
2062.91967145,130171.64251
2062.94010361,130380.669082
2062.96053567,129898.863707
2062.98096773,129882.435833
2063.0013998,130331.345195
2063.02183186,130776.138689
2063.04226391,131197.354139
2063.06269597,131418.069389
2063.08312803,131702.092425
2063.10356019,131491.3289
2063.12399225,132112.316009
2063.14442421,133098.479115
2063.16485636,132518.175816
2063.18528842,132175.840616
2063.20572038,132898.569514
2063.22615253,132772.003122
2063.24658449,132621.619118
2063.26701654,131807.232419
2063.2874487,131709.325643
2063.30788065,131360.843205
2063.32831271,130437.831632
2063.34874486,129808.198562
2063.36917681,129848.787462
2063.38960887,129612.497129
2063.41004102,129648.542624
2063.43047297,129557.91088
2063.45090502,129515.809027
2063.47133717,129363.374496
2063.49176922,128625.672687
2063.51220127,128330.628437
2063.53263332,128649.007492
2063.55306537,129432.822558
2063.57349742,130136.47932
2063.59392947,130697.430725
2063.61436152,131019.886219
2063.63479367,131141.68319
2063.65522562,131129.192918
2063.67565766,130928.618118
2063.69608981,131583.763788
2063.71652176,131525.031155
2063.7369538,131319.954328
2063.75738595,131188.487945
2063.77781789,130680.257585
2063.79824994,129976.032199
2063.81868208,129443.839904
2063.83911402,128229.296918
2063.85954607,128162.647632
2063.87997821,128879.737666
2063.90041015,128509.785083
2063.9208423,128172.149677
2063.94127434,128239.736741
2063.96170628,128213.010119
2063.98213842,128170.840468
2064.00257046,128289.899366
2064.0230024,128646.033468
2064.04343454,129189.415947
2064.06386658,129277.058867
2064.08429852,129505.246327
2064.10473066,129517.192983
2064.1251627,129446.008127
2064.14559463,
2064.16602677,884.397264753
2064.18645881,-91.4393981285
2064.20689074,4.65045550169
2064.22732288,7.43107849832
2064.24775492,67.8800447244
2064.26818685,99.5152396986
2064.28861899,108.089363317
2064.30905102,147.082501686
2064.32948316,150.727619737
2064.34991509,162.376242217
2064.37034712,185.200273213
2064.39077926,10998.72592
2064.41121119,10822.6478196
2064.43164322,294.077157599
2064.45207535,8940.0682563
2064.47250738,168.876919482
2064.49293931,3016.20680527
2064.51337144,27865.2033976
2064.53380347,126862.362579
2064.5542354,130561.207859
2064.57466753,130822.27965
2064.59509956,131117.532226
2064.61553149,131438.046548
2064.63596362,131543.325309
2064.65639565,132264.586835
2064.67682765,
2064.69725965,
2064.71769165,
2064.73812365,132820.56881
2064.75855578,133602.434735
2064.77898771,134395.070302
2064.79941983,135463.323539
2064.81985185,135700.519995
2064.84028388,134867.773197
2064.8607159,135004.032357
2064.88114793,134342.549895
2064.90157995,134413.713674
2064.92201197,134600.694343
2064.94244399,134838.034158
2064.96287602,135005.843214
2064.98330814,135211.920315
2065.00374006,135847.484021
2065.02417208,136844.35426
2065.0446042,137873.22402
2065.06503612,138936.532492
2065.08546814,139237.413202
2065.10590026,139650.305503
2065.12633218,138781.741936
2065.14676419,138663.163031
2065.16719631,138781.96242
2065.18762823,137712.787301
2065.20806035,137812.578323
2065.22849236,137523.574104
2065.24892428,137061.830413
2065.2693564,137145.94336
2065.28978841,138234.302244
2065.31022043,138369.717829
2065.33065244,138372.789628
2065.35108445,137586.834446
2065.37151647,137281.047316
2065.39194848,137363.431709
2065.4123805,138452.70064
2065.43281251,137969.537665
2065.45324452,137411.164171
2065.47367653,137612.842226
2065.49410844,137685.453901
2065.51454056,137600.928497
2065.53497257,138435.931369
2065.55540448,138997.676043
2065.57583659,138797.140527
2065.5962686,138337.277112
2065.61670051,138635.322318
2065.63713261,138270.841543
2065.65756462,138338.174014
2065.67799673,138002.530778
2065.69842864,138058.393473
2065.71886065,137720.505678
2065.73929275,137374.070805
2065.75972466,137505.884709
2065.78015667,138212.798259
2065.80058877,138562.620654
2065.82102078,138138.405331
2065.84145268,137721.770609
2065.86188479,137634.275197
2065.88231679,138049.156412
2065.90274869,138340.891365
2065.9231808,138234.448951
2065.9436128,137609.900008
2065.9640447,137558.791794
2065.98447681,137119.153961
2066.00490881,136756.470835
2066.02534071,136584.619272
2066.04577281,137224.649134
2066.06620481,137317.139617
2066.08663691,137503.966854
2066.10706881,
2066.12750081,137691.044056
2066.14793281,137916.597596
2066.16836481,138234.159196
2066.18879681,138800.690416
2066.2092288,139170.317005
2066.2296608,138313.574485
2066.2500928,138058.21669
2066.2705248,137879.366243
2066.29095679,137494.526
2066.31138879,137516.727111
2066.33182088,137156.026868
2066.35225278,136832.26475
2066.37268477,137124.220687
2066.39311687,137514.598099
2066.41354876,138001.75905
2066.43398076,138054.582991
2066.45441285,138225.374803
2066.47484474,137393.679334
2066.49527674,137024.508161
2066.51570883,136361.906409
2066.53614072,136466.984965
2066.55657281,136678.060279
2066.5770048,136811.34975
2066.59743669,136845.064867
2066.61786878,136493.512186
2066.63830077,136816.621998
2066.65873276,136917.150922
2066.67916475,136831.840856
2066.69959674,136851.179339
2066.72002873,136763.580655
2066.74046072,136970.326506
2066.7608927,137121.118901
2066.78132469,136786.83079
2066.80175678,136691.153601
2066.82218867,136458.465524
2066.84262065,136527.79471
2066.86305264,136329.35329
2066.88348462,136242.213581
2066.90391661,136330.916989
2066.92434869,136538.11856
2066.94478058,136760.549066
2066.96521246,144208.297201
2066.98564454,147018.381369
2067.00607653,156243.251897
2067.02650861,155202.996692
2067.04694049,151089.905012
2067.06737247,146326.843298
2067.08780456,143434.490697
2067.10823644,141942.782689
2067.12866842,140563.740376
2067.1491005,139583.6278
2067.16953248,138698.234878
2067.18996436,138086.030916
2067.21039644,137859.38724
2067.23082842,138898.292957
2067.25126029,139721.279636
2067.27169237,138926.010762
2067.29212435,138171.762298
2067.31255623,137942.311958
2067.3329883,137691.898951
2067.35342028,137465.750741
2067.37385216,137544.806655
2067.39428423,137126.734249
2067.41471621,136366.964352
2067.43514808,137070.152935
2067.45558016,137195.356871
2067.47601213,136830.658851
2067.49644421,136512.957184
2067.51687608,136125.622582
2067.53730805,135808.056122
2067.55774013,136057.395901
2067.578172,136644.633414
2067.59860397,136335.667175
2067.61903594,136028.389592
2067.63946802,135731.301243
2067.65989989,135889.048609
2067.68033186,136410.477608
2067.70076383,137286.938347
2067.7211958,136639.676156
2067.74162787,137234.660374
2067.76205974,137146.527316
2067.78249171,137120.681874
2067.80292377,137240.557075
2067.82335564,137367.911136
2067.84378761,136924.409717
2067.86421968,136871.923056
2067.88465154,137053.189016
2067.90508361,137222.19837
2067.92551558,136983.683848
2067.94594744,136038.25269
2067.96637951,134812.118655
2067.98681147,134457.311924
2068.00724344,133615.701388
2068.0276754,132956.252373
2068.04810737,132825.040074
2068.06853933,
2068.08897129,120217.799964
2068.10940326,131503.569321
2068.12983522,130173.896716
2068.15026728,128999.329173
2068.17069914,129104.349559
2068.1911311,129713.164293
2068.21156316,130392.714675
2068.23199503,131149.658367
2068.25242699,131933.627554
2068.27285905,132866.431536
2068.2932909,133638.848893
2068.31372286,134906.149439
2068.33415492,135038.373637
2068.35458678,135712.219016
2068.37501884,135578.513038
2068.3954507,135424.046235
2068.41588265,135156.732689
2068.43631471,135723.591392
2068.45674657,135477.527882
2068.47717852,134854.26049
2068.49761058,134620.099198
2068.51804244,134585.035232
2068.53847439,134841.926238
2068.55890645,134835.263634
2068.5793384,134384.149362
2068.59977025,134464.03976
2068.62020231,134536.586579
2068.64063426,133936.317802
2068.66106611,133448.2644
2068.68149817,132999.752393
2068.70193012,132541.344676
2068.72236197,132788.317167
2068.74279402,132452.058209
2068.76322597,131318.877964
2068.78365802,131588.344454
2068.80408987,131781.557476
2068.82452182,130817.394703
2068.84495387,130733.986992
2068.86538572,129868.80615
2068.88581767,129844.424296
2068.90624972,129301.175316
2068.92668157,129985.362965
2068.94711352,130234.751386
2068.96754556,130182.171739
2068.98797751,130905.754414
2069.00840936,131513.924911
2069.0288414,131232.04197
2069.04927335,131011.879649
2069.0697052,130928.07363
2069.09013724,130976.686631
2069.11056909,130542.374845
2069.13100103,130326.623751
2069.15143308,129770.826588
2069.17186502,129720.877918
2069.19229686,130951.758598
2069.21272891,132662.46042
2069.23316075,133516.54115
2069.25359279,133166.636088
2069.27402473,133214.35598
2069.29445658,134557.759128
2069.31488862,136043.773822
2069.33532056,134192.543265
2069.3557524,133346.760278
2069.37618444,132693.220733
2069.39661638,131896.0816
2069.41704832,130946.828655
2069.43748026,130443.638991
2069.4579122,130693.8564
2069.47834413,131124.182691
2069.49877607,130885.454193
2069.51920801,131404.860816
2069.53963995,130704.49746
2069.56007198,129853.946416
2069.58050382,128846.488659
2069.60093576,127267.980443
2069.62136779,126350.593152
2069.64179963,126017.63658
2069.66223166,126044.503704
2069.6826636,126359.964998
2069.70309543,127489.945694
2069.72352747,127994.187515
2069.7439594,129101.250525
2069.76439124,129966.038372
2069.78482327,131084.561557
2069.8052552,132277.738842
2069.82568703,132902.916058
2069.84611907,133500.806018
2069.8665509,133785.730207
2069.88698293,134304.374068
2069.90741486,134133.842815
2069.92784679,133597.257084
2069.94827862,132675.412532
2069.96871065,132426.690122
2069.98914258,132555.81314
2070.00957441,132469.184093
2070.03000644,
2070.05043837,130616.566608
2070.0708704,129917.619421
2070.09130222,129621.344202
2070.11173415,128838.546152
2070.13216618,128944.076266
2070.152598,129640.14372
2070.17302993,130149.35747
2070.19346196,131223.818188
2070.21389378,132700.634932
2070.23432571,133665.574449
2070.25475773,134736.998087
2070.27518956,133496.806246
2070.29562148,132915.83226
2070.31605351,132683.765758
2070.33648533,132361.468931
2070.35691725,132356.367568
2070.37734928,131955.325498
2070.3977812,132487.891982
2070.41821302,131733.996983
2070.43864504,131858.401245
2070.45907696,132004.55486
2070.47950878,132706.794882
2070.49994081,133256.540816
2070.52037273,132847.182662
2070.54080475,131832.831819
2070.56123657,131191.069633
2070.58166839,131132.628797
2070.6021004,131490.831543
2070.62253232,131396.217976
2070.64296414,131111.097721
2070.66339616,130996.330171
2070.68382808,130759.888154
2070.70425989,131256.592409
2070.72469191,131091.882728
2070.74512383,131575.205705
2070.76555574,131811.331529
2070.78598766,131750.626588
2070.80641958,132692.595215
2070.82685149,132858.226937
2070.84728341,133146.801464
2070.86771532,133335.201095
2070.88814723,133656.474836
2070.90857925,134024.958839
2070.92901106,133734.907864
2070.94944307,134094.005498
2070.96987499,134664.838229
2070.9903068,134150.499453
2071.01073881,133818.106639
2071.03117072,133933.653258
2071.05160254,133656.311171
2071.07203455,133108.085692
2071.09246646,132211.639514
2071.11289827,131662.981307
2071.13333028,132290.48766
2071.15376219,132956.214365
2071.174194,133410.717204
2071.19462601,133718.093758
2071.21505791,133761.557077
2071.23548982,133927.338511
2071.25592173,133519.672346
2071.27635364,133361.18667
2071.29678555,133180.81181
2071.31721745,133620.375204
2071.33764936,134196.322287
2071.35808127,134453.590714
2071.37851317,134290.529991
2071.39894508,134384.022688
2071.41937708,134450.649876
2071.43980889,134430.306139
2071.46024079,134381.396577
2071.4806728,134327.741354
2071.5011046,134253.137797
2071.5215365,134586.305688
2071.54196851,134862.100665
2071.56240031,134932.329962
2071.58283221,135884.291108
2071.60326421,135795.247693
2071.62369602,136381.467368
2071.64412792,136909.433292
2071.66455992,136723.274998
2071.68499172,136483.18049
2071.70542362,136834.651
2071.72585562,136313.638114
2071.74628752,136207.505981
2071.76671942,136619.948309
2071.78715132,136972.397641
2071.80758322,137131.343021
2071.82801512,136864.258433
2071.84844701,136923.593297
2071.86887891,136869.407619
2071.88931091,136999.143248
2071.90974271,137440.393081
2071.9301746,137752.585608
2071.9506066,138352.900697
2071.9710384,138382.50239
2071.99147029,
2072.01190229,139556.525122
2072.03233408,139837.3427
2072.05276598,139744.021922
2072.07319787,139504.266535
2072.09362976,140158.138434
2072.11406166,139945.874284
2072.13449355,139181.155573
2072.15492544,138999.250947
2072.17535734,138407.639136
2072.19578923,138170.046773
2072.21622112,138508.822716
2072.23665311,137985.685282
2072.25708501,137365.846413
2072.2775168,137091.527082
2072.29794879,137287.160383
2072.31838068,137304.658091
2072.33881247,137817.026692
2072.35924446,137388.05674
2072.37967635,137486.441657
2072.40010814,137728.0448
2072.42054012,138112.314777
2072.44097201,138415.63849
2072.4614038,138330.697338
2072.48183579,138636.051562
2072.50226768,138985.220232
2072.52269946,138683.83778
2072.54313145,138228.808
2072.56356334,138472.826843
2072.58399522,138998.717607
2072.60442711,139064.335568
2072.62485899,139376.469485
2072.64529098,139680.35593
2072.66572276,139967.082061
2072.68615465,141091.328426
2072.70658663,140561.106591
2072.72701852,140523.673332
2072.7474503,140468.088684
2072.76788228,140751.578496
2072.78831416,140623.245671
2072.80874595,140351.801057
2072.82917793,139999.208234
2072.84960971,140353.551238
2072.87004159,140922.164668
2072.89047357,140890.897379
2072.91090535,141357.916978
2072.93133723,140001.998918
2072.95176921,139395.460492
2072.97220099,139354.569083
2072.99263287,139613.440699
2073.01306485,139849.731115
2073.03349663,139619.405258
2073.05392861,140293.457082
2073.07436049,139908.805054
2073.09479237,139459.196121
2073.11522424,139084.759505
2073.13565612,139049.033853
2073.156088,139105.35391
2073.17651987,138664.034671
2073.19695175,138496.199523
2073.21738363,138435.322383
2073.2378156,138174.959093
2073.25824738,138219.030961
2073.27867925,138471.408153
2073.29911123,138831.874627
2073.319543,138944.287534
2073.33997488,139335.894627
2073.36040685,139284.144467
2073.38083862,139077.571673
2073.4012705,138857.654492
2073.42170237,139009.35836
2073.44213424,139025.308297
2073.46256621,139344.453129
2073.48299798,139728.173963
2073.50342986,140245.34546
2073.52386183,141090.039858
2073.5442936,141349.798984
2073.56472547,141171.92417
2073.58515744,142181.960865
2073.60558931,141919.208318
2073.62602108,141685.072482
2073.64645305,141642.96478
2073.66688491,141031.152909
2073.68731668,140947.969238
2073.70774865,140939.693863
2073.72818052,141058.422839
2073.74861229,140705.999541
2073.76904425,140356.888867
2073.78947612,141013.262934
2073.80990789,140949.308502
2073.83033985,140872.885765
2073.85077172,140681.672768
2073.87120368,141026.960535
2073.89163545,140495.719442
2073.91206731,140445.392598
2073.93249928,140365.329213
2073.95293104,
2073.97336291,138676.132083
2073.99379487,138351.117852
2074.01422663,138245.396436
2074.0346585,138117.716749
2074.05509046,138641.800751
2074.07552232,139351.829404
2074.09595408,138943.986456
2074.11638605,139125.30296
2074.13681781,138548.619527
2074.15724967,138837.043601
2074.17768163,139314.380006
2074.19811339,139674.109602
2074.21854525,138949.543007
2074.23897721,138817.116247
2074.25940897,138737.351099
2074.27984083,139545.667215
2074.30027279,140620.178817
2074.32070455,141063.36339
2074.3411365,141783.075746
2074.36156836,141883.115868
2074.38200012,141264.712464
2074.40243208,141857.386388
2074.42286393,142247.860622
2074.44329579,142510.706107
2074.46372765,142466.926255
2074.4841595,142155.112408
2074.50459136,142307.174998
2074.52502321,142647.152836
2074.54545507,142732.36073
2074.56588692,141698.16518
2074.58631888,140975.72352
2074.60675063,140828.073859
2074.62718249,140768.45822
2074.64761444,141022.997408
2074.66804619,140994.192879
2074.68847805,140675.986901
2074.70891,141230.79783
2074.72934175,141597.977864
2074.7497737,142844.819258
2074.77020555,142354.026235
2074.79063731,141759.472267
2074.81106926,141639.497345
2074.83150111,141304.175741
2074.85193286,140224.674253
2074.87236481,139192.987689
2074.89279656,138237.612142
2074.91322841,137692.787715
2074.93366036,137694.884159
2074.95409211,137684.14248
2074.97452395,137704.053017
2074.9949559,137784.069776
2075.01538775,137603.294237
2075.0358195,138208.801329
2075.05625144,139007.89736
2075.07668329,139847.010029
2075.09711504,139370.985767
2075.11754698,140749.324968
2075.13797883,141958.965118
2075.15841078,142342.87004
2075.17884252,141835.627322
2075.19927437,141753.358354
2075.21970631,140765.418518
2075.24013806,139293.925128
2075.2605699,138751.773511
2075.28100184,138203.944788
2075.30143359,138182.838962
2075.32186543,139070.944199
2075.34229737,139765.599652
2075.36272912,139606.111356
2075.38316096,138346.683957
2075.4035929,137455.317426
2075.42402474,137415.549736
2075.44445649,137564.9541
2075.46488843,137278.576814
2075.48532027,136826.692056
2075.50575201,136956.178144
2075.52618395,136732.976002
2075.54661579,136757.733049
2075.56704763,137240.027489
2075.58747947,137203.034854
2075.60791131,137463.309938
2075.62834314,137709.488024
2075.64877498,137814.968837
2075.66920672,136750.582084
2075.68963866,136502.052724
2075.7100705,136104.515129
2075.73050223,135604.909947
2075.75093417,136072.749929
2075.77136601,136861.0606
2075.79179774,137334.309826
2075.81222968,137735.030296
2075.83266151,137779.915066
2075.85309335,137889.893615
2075.87352519,137960.914675
2075.89395702,138006.023429
2075.91438885,
2075.93482069,137541.826329
2075.95525252,137683.003334
2075.97568446,136765.558817
2075.99611629,136104.954236
2076.01654802,136231.526974
2076.03697995,136533.141145
2076.05741179,136445.549666
2076.07784352,136787.934385
2076.09827545,136384.917699
2076.11870728,135889.099416
2076.13913901,135589.324548
2076.15957094,135514.937347
2076.18000278,135087.637694
2076.20043451,135075.49539
2076.22086644,134562.195793
2076.24129827,134265.582627
2076.26173009,134347.447304
2076.28216192,134469.601245
2076.30259375,135231.409626
2076.32302558,134730.977478
2076.34345741,135094.415128
2076.36388924,135766.124557
2076.38432106,135288.149216
2076.40475289,135618.635879
2076.42518472,135628.037107
2076.44561655,135891.374813
2076.46604837,135771.282858
2076.4864802,136516.8152
2076.50691212,137024.490957
2076.52734385,137178.663939
2076.54777567,137667.280529
2076.5682076,137749.95931
2076.58863932,136844.974167
2076.60907115,137122.717258
2076.62950307,137356.96927
2076.6499348,137204.028967
2076.67036662,137417.435062
2076.69079854,138198.982775
2076.71123027,139184.722668
2076.73166209,138870.009837
2076.75209401,138116.965079
2076.77252573,138986.930464
2076.79295765,138428.899373
2076.81338948,139116.311916
2076.8338213,137795.658942
2076.85425312,137342.87237
2076.87468494,138525.859925
2076.89511676,139573.616884
2076.91554868,138264.420528
2076.9359804,138258.889861
2076.95641222,139335.620229
2076.97684414,140267.491917
2076.99727586,140250.60788
2077.01770767,140780.412867
2077.03813949,141028.681368
2077.05857131,139666.670347
2077.07900313,138763.390431
2077.09943494,138931.366704
2077.11986676,139210.694838
2077.14029848,138179.674851
2077.16073039,137368.246426
2077.18116221,136971.577321
2077.20159413,137601.64735
2077.22202584,136804.778866
2077.24245766,136680.4476
2077.26288957,136667.867785
2077.28332129,136872.118806
2077.3037531,137754.94923
2077.32418502,137538.645567
2077.34461683,137492.996334
2077.36504854,136742.48996
2077.38548046,135952.90152
2077.40591227,135943.597136
2077.42634398,135054.760325
2077.44677589,134988.878483
2077.46720771,134292.24226
2077.48763942,134429.078153
2077.50807133,134597.75284
2077.52850314,134536.087218
2077.54893485,134923.15795
2077.56936676,135403.947134
2077.58979857,135603.91668
2077.61023048,136177.722965
2077.63066219,136574.862022
2077.651094,139903.697102
2077.67152591,137115.99536
2077.69195762,136217.43658
2077.71238943,135404.229831
2077.73282134,135452.555116
2077.75325305,135961.164281
2077.77368485,134779.735291
2077.79411666,134803.221111
2077.81454857,135018.070305
2077.83498028,135339.536751
2077.85541218,135264.794839
2077.87584389,
2077.89627569,134606.411481
2077.9167076,133802.143541
2077.93713931,133575.04547
2077.95757121,133565.337795
2077.97800302,133678.907033
2077.99843472,134140.911587
2078.01886663,135255.923748
2078.03929843,136166.208834
2078.05973013,135809.568715
2078.08016204,136527.979208
2078.10059384,136780.35811
2078.12102554,136098.453215
2078.14145745,135217.089886
2078.16188925,135126.232325
2078.18232105,135381.286667
2078.20275285,135066.179195
2078.22318465,134043.860615
2078.24361646,133612.529033
2078.26404826,133400.742978
2078.28448006,133213.900731
2078.30491186,133424.035622
2078.32534376,133522.803448
2078.34577546,133700.465848
2078.36620736,133877.837545
2078.38663916,133615.765976
2078.40707086,133429.676253
2078.42750276,133333.618682
2078.44793455,133313.619897
2078.46836625,133673.192052
2078.48879815,133849.151368
2078.50922985,133914.876914
2078.52966164,133637.298551
2078.55009354,134176.392075
2078.57052524,134234.431851
2078.59095704,134587.55714
2078.61138893,134735.467172
2078.63182063,134881.567885
2078.65225242,135537.669572
2078.67268432,136116.923261
2078.69311611,136335.701729
2078.71354781,136773.956532
2078.7339797,135982.523412
2078.7544115,136193.781014
2078.77484329,136104.954053
2078.79527509,136341.871063
2078.81570688,136431.767337
2078.83613877,136384.828839
2078.85657047,136308.62052
2078.87700226,136385.248512
2078.89743415,136761.383611
2078.91786584,136953.523425
2078.93829764,136856.319871
2078.95872953,136781.083936
2078.97916122,136813.245461
2078.99959301,138214.706112
2079.0200249,138199.379514
2079.04045659,137851.949112
2079.06088838,137830.865612
2079.08132027,137932.708029
2079.10175196,137750.590901
2079.12218375,137475.36394
2079.14261564,137383.526634
2079.16304743,137264.718711
2079.18347922,137239.029088
2079.20391101,137722.45023
2079.22434279,138310.11361
2079.24477458,138748.952313
2079.26520637,139427.298128
2079.28563806,138684.26857
2079.30606994,138504.778175
2079.32650173,139241.46664
2079.34693342,138815.008177
2079.3673653,138253.059965
2079.38779709,138553.924573
2079.40822877,138801.110013
2079.42866066,137927.467081
2079.44909245,137718.998893
2079.46952413,138208.463138
2079.48995601,138437.741146
2079.5103878,138797.238502
2079.53081958,139748.459928
2079.55125137,139923.996573
2079.57168315,139913.989372
2079.59211503,140661.01763
2079.61254672,139714.334706
2079.6329785,139394.096213
2079.65341038,139183.877039
2079.67384216,139606.267146
2079.69427385,139724.623154
2079.71470573,139571.860855
2079.73513751,139518.508343
2079.75556919,139626.943711
2079.77600107,139849.517182
2079.79643285,139943.256137
2079.81686453,139537.329026
2079.83729641,
2079.85772819,139857.429929
2079.87815987,139292.278256
2079.89859175,139306.392069
2079.91902353,138836.194472
2079.93945521,138371.453585
2079.95988709,138346.956491
2079.98031887,138231.567006
2080.00075064,137876.303472
2080.02118242,137557.225914
2080.0416142,137662.66467
2080.06204598,137592.449214
2080.08247775,137570.698481
2080.10290953,137593.284689
2080.12334131,137228.526696
2080.14377308,136894.100514
2080.16420486,137023.205403
2080.18463673,137264.754515
2080.20506841,137585.962219
2080.22550018,136973.897334
2080.24593206,137109.429177
2080.26636373,137255.88106
2080.28679551,137419.534453
2080.30722738,137786.616602
2080.32765905,138526.831896
2080.34809083,138880.640601
2080.3685227,139087.767324
2080.38895437,139560.749805
2080.40938625,139820.869304
2080.42981802,139629.749643
2080.45024969,139447.257177
2080.47068156,140248.081958
2080.49111334,141360.188545
2080.51154511,140111.045503
2080.53197688,138629.71466
2080.55240865,139151.742358
2080.57284042,138986.661743
2080.59327219,139210.948546
2080.61370396,138155.327842
2080.63413573,137611.423782
2080.6545676,137643.370052
2080.67499927,137928.503494
2080.69543104,137838.345875
2080.71586281,137262.058228
2080.73629458,137025.422038
2080.75672624,137125.834539
2080.77715811,136919.816839
2080.79758988,136625.894906
2080.81802175,136755.892921
2080.83845341,136726.425294
2080.85888518,137018.957574
2080.87931705,137174.085994
2080.89974872,137225.038567
2080.92018048,136931.50093
2080.94061235,137140.548468
2080.96104401,137269.497784
2080.98147578,136789.750069
2081.00190764,271573.832672
2081.02233941,169991.903231
2081.04277107,147421.59347
2081.06320294,143041.877001
2081.0836347,141500.971897
2081.10406637,140846.037675
2081.12449823,139667.196565
2081.14492999,139069.910386
2081.16536166,138923.743391
2081.18579352,139269.065572
2081.20622528,138591.225611
2081.22665715,138280.280024
2081.24708881,137865.362578
2081.26752057,137567.551863
2081.28795243,137475.103932
2081.30838409,137421.547867
2081.32881585,137263.382341
2081.34924772,137690.397603
2081.36967938,137946.706591
2081.39011114,137392.503649
2081.4105429,136916.3673
2081.43097466,137646.900389
2081.45140642,137686.897367
2081.47183818,137333.00668
2081.49226994,137753.276443
2081.51270169,137826.767684
2081.53313345,137093.213508
2081.55356521,137129.260544
2081.57399697,136949.998381
2081.59442883,137101.809743
2081.61486049,137411.783564
2081.63529234,137387.942406
2081.6557241,137373.342865
2081.67615576,137770.519145
2081.69658761,137873.190212
2081.71701937,138097.167679
2081.73745103,138535.756697
2081.75788288,138993.749075
2081.77831464,138729.835038
2081.79874629,
2081.81917815,137814.656869
2081.8396099,138096.230527
2081.86004166,138228.223918
2081.88047341,138505.80935
2081.90090517,138191.72107
2081.92133692,137873.38077
2081.94176868,137612.800557
2081.96220043,137716.342513
2081.98263218,137029.432484
2082.00306394,137298.103547
2082.02349569,137529.538913
2082.04392754,137157.373009
2082.06435929,136936.299802
2082.08479095,137313.202465
2082.1052228,137151.262826
2082.12565445,136747.08014
2082.1460862,136772.826013
2082.16651805,137227.585976
2082.1869497,137447.535893
2082.20738145,137326.504835
2082.2278133,137704.562286
2082.24824495,138299.08025
2082.2686767,138618.515564
2082.28910855,139031.133562
2082.3095402,138857.655935
2082.32997195,138641.930171
2082.3504038,138323.644331
