,EPIC548
2064.94219564,2209365.832
2064.9626276,2222499.21301
2064.98305967,2219880.67303
2065.00349153,2211026.10699
2065.02392349,2214958.4408
2065.04435556,2214019.04495
2065.06478742,2215641.35272
2065.08521938,2217862.03238
2065.10565145,2220521.8743
2065.12608331,2223288.46579
2065.14651527,2226864.58585
2065.16694733,2225464.75641
2065.18737919,2222924.60104
2065.20781125,2217911.77719
2065.22824321,2209884.92789
2065.24867507,2208159.02682
2065.26910713,2206139.33002
2065.28953909,2203538.55914
2065.30997105,2206418.57361
2065.33040301,2205124.6969
2065.35083497,2202482.12042
2065.37126693,2208008.08655
2065.39169888,2204439.5603
2065.41213084,2200053.93964
2065.4325628,2197997.86636
2065.45299475,2198500.23624
2065.47342671,2206554.30801
2065.49385856,2203143.59299
2065.51429062,2211203.75238
2065.53472257,2214012.49036
2065.55515443,2215851.15656
2065.57558648,2214354.64343
2065.59601844,2209098.73447
2065.61645029,2208512.00095
2065.63688234,2220935.13351
2065.65731429,2232017.97842
2065.67774635,2229171.37418
2065.6981782,2228315.46399
2065.71861015,2226125.25171
2065.7390422,2229878.08157
2065.75947405,2231031.21606
2065.779906,2227345.51736
2065.80033805,2231874.13498
2065.82077,2229961.35001
2065.84120185,2225558.73874
2065.8616339,2227986.12469
2065.88206585,2222119.39243
2065.9024977,2214019.79608
2065.92292975,2210123.13458
2065.94336169,2200002.64221
2065.96379354,2203125.41739
2065.98422559,2205634.16644
2066.00465753,2200544.08023
2066.02508938,2199588.63379
2066.04552143,2198360.99738
2066.06595337,2190470.51968
2066.08638542,2186646.3334
2066.10681726,
2066.12724921,2166538.96002
2066.14768115,2159779.72678
2066.16811309,2157960.31015
2066.18854504,2153831.1153
2066.20897698,2147650.05658
2066.22940892,2145038.54282
2066.24984086,2139920.64804
2066.27027281,2133631.23456
2066.29070475,2128787.56088
2066.31113669,2127246.18292
2066.33156873,2122484.70786
2066.35200057,2106914.64719
2066.37243251,2096464.38388
2066.39286455,2088397.60706
2066.41329639,2080331.09622
2066.43372833,2079189.87836
2066.45416037,2075500.12878
2066.47459221,2075103.8002
2066.49502414,2067574.81
2066.51545618,2077327.91428
2066.53588802,2080236.73199
2066.55632005,2081669.27148
2066.57675199,2072477.14267
2066.59718383,2067271.35574
2066.61761586,2073028.26434
2066.6380478,2077294.67569
2066.65847973,2081643.73422
2066.67891167,2084158.82178
2066.6993436,2086465.52234
2066.71977554,2091430.23648
2066.74020747,2096073.97787
2066.7606394,2099426.00085
2066.78107134,2101491.29379
2066.80150337,2112394.18979
2066.8219352,2118773.73734
2066.84236713,2124778.78049
2066.86279907,2126689.93008
2066.883231,2129791.22397
2066.90366293,2131662.09869
2066.92409496,2134951.9942
2066.94452679,2146349.69028
2066.96495862,2153666.08121
2066.98539065,2150031.08649
2067.00582258,2147342.26218
2067.02625461,2152752.27603
2067.04668643,2156507.81689
2067.06711836,2165236.55905
2067.08755039,2168317.95624
2067.10798222,2170417.4342
2067.12841414,2169049.99234
2067.14884617,2171807.47833
2067.1692781,2180763.57001
2067.18970992,2181272.10843
2067.21014195,2176200.77789
2067.23057387,2166522.05048
2067.2510057,2168352.90988
2067.27143772,2166526.9249
2067.29186965,2162110.27432
2067.31230147,2153427.25375
2067.3327335,2149766.6257
2067.35316542,2153709.73349
2067.37359724,2144123.07913
2067.39402926,2132990.51343
2067.41446119,2125860.73911
2067.43489301,2119695.56363
2067.45532503,2107331.20502
2067.47575695,2100952.02634
2067.49618897,2089909.93362
2067.51662079,2080036.08496
2067.53705271,2064346.33838
2067.55748473,2059190.79468
2067.57791655,2050058.53436
2067.59834847,2032183.73505
2067.61878039,2018360.44556
2067.63921241,2009143.42117
2067.65964422,2003192.82639
2067.68007614,1997119.44968
2067.70050806,1993176.81427
2067.72093998,1977662.01138
2067.74137199,1966276.8092
2067.76180381,1967133.8493
2067.78223572,1968947.27121
2067.80266774,1963369.41183
2067.82309956,1958410.51648
2067.84353147,1963507.80585
2067.86396349,1970173.81543
2067.8843953,1970831.00461
2067.90482731,1968896.71854
2067.92525923,1966795.51932
2067.94569104,1960877.36722
2067.96612305,1962490.23425
2067.98655497,1961077.28308
2068.00698688,1962196.96835
2068.02741879,1961073.43161
2068.0478507,1954337.63452
2068.06828261,
2068.08871452,-49932685.9903
2068.10914643,1940444.98138
2068.12957834,1939574.58023
2068.15001035,1950348.66968
2068.17044216,1951065.77213
2068.19087407,1952616.38144
2068.21130608,1961985.29388
2068.23173789,1967887.29181
2068.2521698,1971784.26175
2068.2726018,1981612.57593
2068.29303361,1992249.86752
2068.31346552,1998648.69501
2068.33389753,2010292.87946
2068.35432933,2016625.70032
2068.37476134,2022520.06747
2068.39519314,2024338.5556
2068.41562505,2031668.54199
2068.43605705,2039542.05869
2068.45648886,2046541.15933
2068.47692076,2052612.43683
2068.49735277,2049243.20566
2068.51778457,2061783.99521
2068.53821647,2068506.56976
2068.55864848,2076512.55008
2068.57908038,2088633.01556
2068.59951218,2089645.55209
2068.61994418,2098636.9632
2068.64037608,2108413.87817
2068.66080789,2117102.11185
2068.68123989,2128129.11252
2068.70167179,2144230.05444
2068.72210359,2150575.83572
2068.74253559,2157456.55969
2068.76296749,2167508.98923
2068.78339949,2171459.21094
2068.80383129,2169540.02902
2068.82426318,2170585.4104
2068.84469518,2184218.74255
2068.86512698,2198357.13187
2068.88555888,2202056.39166
2068.90599088,2214459.2561
2068.92642267,2227986.27438
2068.94685457,2235537.26761
2068.96728657,2254875.60028
2068.98771846,2266925.36899
2069.00815026,2271225.65677
2069.02858225,2277465.49878
2069.04901415,2287947.117
2069.06944594,2291269.89136
2069.08987794,2306490.1467
2069.11030973,2315293.16293
2069.13074162,2318513.39438
2069.15117362,2327395.92865
2069.17160551,2339045.14224
2069.1920373,2355123.97018
2069.21246929,2358285.22473
2069.23290109,2363810.50595
2069.25333308,2368701.58658
2069.27376497,2367117.83841
2069.29419676,2364208.61368
2069.31462875,2359959.36847
2069.33506064,2360192.85297
2069.35549243,2356601.70743
2069.37592442,2354661.61578
2069.39635631,2355751.72125
2069.4167882,2359840.86139
2069.43722009,2357821.07224
2069.45765198,2361027.39597
2069.47808386,2359529.15787
2069.49851575,2355938.2341
2069.51894764,2360218.63306
2069.53937953,2363380.01724
2069.55981151,2362646.82684
2069.5802433,2365732.17435
2069.60067518,2362827.80203
2069.62110717,2356197.66476
2069.64153896,2356522.87332
2069.66197094,2358380.05847
2069.68240283,2358943.58334
2069.70283461,2355502.79306
2069.72326659,2352423.60065
2069.74369848,2355009.86539
2069.76413026,2355024.45752
2069.78456224,2356052.87018
2069.80499413,2354927.0209
2069.82542591,2349911.95062
2069.84585789,2345025.54013
2069.86628967,2341330.20837
2069.88672165,2339424.4028
2069.90715354,2354453.89221
2069.92758542,2334327.46902
2069.9480172,2335099.04697
2069.96844918,2342822.81348
2069.98888106,2350383.0426
2070.00931284,2356284.13797
2070.02974482,
2070.05017669,2360592.24899
2070.07060867,2359111.76813
2070.09104045,2356822.05759
2070.11147233,2362432.45529
2070.13190431,2367810.21518
2070.15233608,2373353.2937
2070.17276796,2378889.15802
2070.19319994,2387013.82431
2070.21363171,2393577.36923
2070.23406359,2391139.8501
2070.25449556,2387642.60559
2070.27492734,2394941.46991
2070.29535921,2403546.03876
2070.31579119,2406747.02448
2070.33622296,2414837.65125
2070.35665484,2419431.61411
2070.37708681,2433445.32578
2070.39751869,2439606.07672
2070.41795046,2444006.17505
2070.43838243,2449801.32166
2070.4588143,2449822.79416
2070.47924608,2450682.72037
2070.49967805,2433684.95139
2070.52010992,2456671.26996
2070.54054189,2471390.28683
2070.56097366,2492612.27863
2070.58140543,2499565.50424
2070.6018374,2502682.88672
2070.62226927,2504484.64276
2070.64270104,2497636.2984
2070.66313301,2495780.69681
2070.68356488,2491790.1702
2070.70399665,2502934.12204
2070.72442861,2503264.89658
2070.74486048,2504436.1311
2070.76529235,2503725.39944
2070.78572422,2512213.19031
2070.80615608,2517890.89725
2070.82658795,2521343.61966
2070.84701982,2526958.52106
2070.86745168,2522749.25156
2070.88788355,2531312.2334
2070.90831551,2534562.73242
2070.92874728,2538408.35831
2070.94917924,2544315.21683
2070.96961111,2545753.27182
2070.99004287,2540495.24216
2071.01047484,2537159.81973
2071.0309067,2539686.84824
2071.05133846,2538433.30087
2071.07177043,2535699.07944
2071.09220229,2541025.57224
2071.11263405,2543655.96506
2071.13306601,2546963.63199
2071.15349787,2549078.59393
2071.17392964,2545284.44882
2071.1943616,2539769.8222
2071.21479346,2532460.69324
2071.23522532,2534374.48685
2071.25565718,2539757.65369
2071.27608904,2543204.8035
2071.2965209,2564025.80084
2071.31695276,2545497.30423
2071.33738461,2541539.84897
2071.35781647,2541694.22125
2071.37824833,2544086.37659
2071.39868019,2542207.74133
2071.41911215,2535385.10751
2071.4395439,2533041.42145
2071.45997576,2534962.56824
2071.48040772,2539740.90131
2071.50083947,2542031.04037
2071.52127133,2540725.95425
2071.54170329,2534767.53198
2071.56213504,2526500.12085
2071.5825669,2526439.07156
2071.60299885,2526456.78864
2071.6234306,2520785.92017
2071.64386246,2532375.20837
2071.66429441,2532072.50391
2071.68472617,2531285.15622
2071.70515802,2537391.71738
2071.72558997,2533272.26785
2071.74602182,2527124.09293
2071.76645368,2525956.22571
2071.78688553,2532680.41351
2071.80731738,2528439.06348
2071.82774923,2525428.58725
2071.84818108,2520353.35022
2071.86861293,2519548.08069
2071.88904488,2518434.98389
2071.90947663,2515448.32458
2071.92990848,2513663.70328
2071.95034043,2502772.81131
2071.97077218,2504462.31241
2071.99120403,
2072.01163598,2506042.13766
2072.03206773,2493279.90985
2072.05249958,2498637.63141
2072.07293142,2495743.31342
2072.09336327,2495761.98071
2072.11379512,2499320.97986
2072.13422696,2491500.01501
2072.15465881,2485179.39496
2072.17509066,2485698.69803
2072.1955225,2480070.75226
2072.21595435,2477801.36987
2072.23638629,2475765.28949
2072.25681814,2473459.32925
2072.27724988,2478394.79102
2072.29768183,2487993.6528
2072.31811367,2487536.0611
2072.33854542,2486748.03375
2072.35897736,2483157.96338
2072.3794092,2480408.39795
2072.39984094,2480806.68762
2072.42027289,2482847.86139
2072.44070473,2481968.25842
2072.46113647,2487377.00751
2072.48156841,2487962.04761
2072.50200025,2484681.68933
2072.52243199,2481851.08536
2072.54286394,2482280.09445
2072.56329578,2484589.69839
2072.58372762,2478653.23926
2072.60415946,2474618.91583
2072.62459129,2476662.33051
2072.64502323,2482793.33289
2072.66545497,2469209.03931
2072.68588681,2471916.49585
2072.70631875,2484422.46454
2072.72675059,2475147.25208
2072.74718233,2479576.83371
2072.76761426,2474216.35764
2072.7880461,2464853.63849
2072.80847784,2467720.96228
2072.82890977,2472184.17764
2072.84934151,2476643.2764
2072.86977334,2479512.48285
2072.89020528,2478037.30801
2072.91063702,2478191.28433
2072.93106885,2481523.23593
2072.95150078,2478604.04395
2072.97193252,2476222.91986
2072.99236435,2479509.87079
2073.01279629,2484422.01157
2073.03322802,2488240.12851
2073.05365995,2488452.25421
2073.07409179,2494341.18301
2073.09452362,2497188.62695
2073.11495545,2493923.14365
2073.13538728,2492929.30527
2073.15581912,2490759.94424
2073.17625095,2487893.86246
2073.19668278,2488758.46567
2073.21711461,2494468.57147
2073.23754654,2504768.41458
2073.25797827,2508837.31125
2073.2784101,2506143.13397
2073.29884203,2508543.0365
2073.31927376,2507947.52829
2073.33970559,2517862.2085
2073.36013752,2511903.31088
2073.38056924,2509072.89334
2073.40100107,2516638.65359
2073.4214329,2527911.33966
2073.44186473,2521697.42633
2073.46229665,2529069.83029
2073.48272838,2536256.89615
2073.50316021,2536012.9288
2073.52359213,2538741.73947
2073.54402386,2533253.34814
2073.56445569,2528953.33328
2073.58488761,2521286.17862
2073.60531944,2540039.56702
2073.62575116,2524538.67746
2073.64618309,2526678.72885
2073.66661491,2525621.83908
2073.68704664,2529336.62775
2073.70747856,2542895.68027
2073.72791038,2562400.81207
2073.74834211,2570252.7648
2073.76877403,2568982.49371
2073.78920585,2565096.51157
2073.80963757,2569487.73795
2073.8300695,2575351.60825
2073.85050132,2579447.25787
2073.87093324,2576227.14832
2073.89136496,2576758.65936
2073.91179678,2579408.40491
2073.9322287,2577586.58252
2073.95266042,
2073.97309224,2583184.53381
2073.99352416,2588663.00711
2074.01395588,2584885.44223
2074.0343877,2581707.96964
2074.05481962,2576197.98111
2074.07525144,2576715.04242
2074.09568315,2577132.40591
2074.11611507,2572762.28867
2074.13654679,2567103.59851
2074.15697861,2557524.10907
2074.17741052,2553271.47739
2074.19784224,2546735.19522
2074.21827406,2525846.38928
2074.23870597,2516906.05737
2074.25913769,2515748.50714
2074.27956951,2507187.0163
2074.30000142,2504909.17395
2074.32043314,2498938.18347
2074.34086505,2487568.44202
2074.36129687,2480196.33215
2074.38172858,2481954.08359
2074.40216049,2477239.29059
2074.42259231,2475520.21957
2074.44302412,2471662.65433
2074.46345593,2473287.52753
2074.48388775,2468540.28854
2074.50431956,2464667.83813
2074.52475137,2463662.98639
2074.54518318,2460753.85773
2074.565615,2466852.01999
2074.58604691,2462320.06427
2074.60647862,2469644.62518
2074.62691043,2474051.63052
2074.64734234,2469058.98022
2074.66777405,2466590.37228
2074.68820586,2460654.13132
2074.70863777,2450640.23801
2074.72906948,2459089.52716
2074.74950139,2475738.78125
2074.7699332,2480263.58997
2074.79036491,2481415.76645
2074.81079681,2485724.33798
2074.83122862,2491097.63605
2074.85166033,2494316.8002
2074.87209224,2500994.92517
2074.89252394,2506688.70798
2074.91295575,2506304.27173
2074.93338766,2513449.57156
2074.95381936,2521204.9642
2074.97425117,2533002.05243
2074.99468308,2532622.32831
2075.01511488,2542895.33636
2075.03554659,2549205.76776
2075.05597849,2561990.45782
2075.0764103,2569826.79706
2075.096842,2571008.18655
2075.1172739,2576025.53793
2075.13770571,2580750.47452
2075.15813761,2586386.70721
2075.17856932,2593887.97662
2075.19900112,2600969.69904
2075.21943302,2603171.01599
2075.23986472,2610505.68665
2075.26029653,2612145.61285
2075.28072843,2615979.42447
2075.30116013,2619391.02066
2075.32159193,2622911.44485
2075.34202383,2620948.02722
2075.36245553,2619253.21463
2075.38288733,2624068.69714
2075.40331923,2636383.05569
2075.42375103,2645074.76993
2075.44418273,2646151.0076
2075.46461463,2654921.41113
2075.48504643,2652150.65363
2075.50547813,2653653.98206
2075.52591003,2652740.80933
2075.54634183,2659153.86121
2075.56677362,2659807.6069
2075.58720542,2657667.01443
2075.60763722,2663951.14062
2075.62806902,2679815.90436
2075.64850081,2679687.89355
2075.66893251,2694090.57608
2075.68936441,2700613.81854
2075.7097962,2704290.90759
2075.7302279,2710257.05722
2075.75065979,2715102.85446
2075.77109159,2711211.65421
2075.79152328,2708889.03906
2075.81195518,2716723.26562
2075.83238697,2720591.17218
2075.85281877,2724391.6376
2075.87325056,2713767.39587
2075.89368236,2709201.22903
2075.91411415,
2075.93454594,2720138.72638
2075.95497774,2727494.41327
2075.97540963,2728717.51093
2075.99584142,2722001.59518
2076.01627311,2722105.005
2076.036705,2721664.40814
2076.0571368,2711050.7457
2076.07756849,2713164.95743
2076.09800038,2717563.91116
2076.11843217,2709921.09756
2076.13886386,2699948.10446
2076.15929575,2698027.44666
2076.17972754,2706295.24234
2076.20015923,2708728.11758
2076.22059112,2701704.65866
2076.24102291,2708786.69937
2076.2614547,2709147.91757
2076.28188648,2705728.05258
2076.30231827,2709748.84445
2076.32275006,2709276.41885
2076.34318185,2702637.51218
2076.36361364,2701061.17072
2076.38404542,2699959.27481
2076.40447721,2710676.2276
2076.424909,2707625.13852
2076.44534078,2702114.10315
2076.46577257,2698500.31778
2076.48620436,2696774.68945
2076.50663624,2704481.18665
2076.52706793,2706039.75287
2076.54749971,2710845.85245
2076.5679316,2714513.71872
2076.58836328,2717122.04865
2076.60879506,2717618.92902
2076.62922695,2713941.64847
2076.64965863,2717113.01617
2076.67009042,2727576.15533
2076.6905223,2731170.98755
2076.71095398,2737612.89371
2076.73138577,2744748.25476
2076.75181765,2742382.80707
2076.77224933,2737871.08075
2076.79268121,2746818.27414
2076.81311299,2753893.9809
2076.83354477,2757969.82095
2076.85397656,2789677.01541
2076.87440834,2777484.94345
2076.89484012,2774667.29276
2076.915272,2791809.6235
2076.93570368,2789576.89771
2076.95613546,2796798.75064
2076.97656734,2803762.35666
2076.99699902,2806954.54297
2077.0174308,2810152.5882
2077.03786257,2803237.22787
2077.05829435,2806129.27966
2077.07872613,2803600.20047
2077.09915791,2809852.93466
2077.11958969,2808499.19641
2077.14002136,2816185.64877
2077.16045324,2825205.75302
2077.18088502,2823310.26794
2077.2013169,2821399.96045
2077.22174857,2815609.15833
2077.24218035,2822472.14694
2077.26261222,2824239.95709
2077.2830439,2821474.36353
2077.30347568,2821963.53613
2077.32390755,2820758.96573
2077.34433933,2826794.72473
2077.364771,2827777.93805
2077.38520287,2826156.46622
2077.40563465,2826964.71866
2077.42606632,2826050.94836
2077.4464982,2821350.5769
2077.46692997,2818502.56668
2077.48736164,2825436.327
2077.50779352,2829294.20889
2077.52822529,2836552.16339
2077.54865696,2825243.9006
2077.56908883,2833317.95999
2077.5895206,2829412.33005
2077.60995248,2828070.78824
2077.63038415,2836584.81854
2077.65081592,2847700.17258
2077.67124779,2854469.45981
2077.69167946,2841406.77667
2077.71211123,2850277.44321
2077.7325431,2853125.86691
2077.75297477,2851031.20923
2077.77340654,2845568.80667
2077.79383831,2841561.2139
2077.81427018,2852210.7002
2077.83470185,2862874.28424
2077.85513372,2858342.98563
2077.87556538,
2077.89599715,26890837.0141
2077.91642902,2859955.26471
2077.93686069,2864149.70825
2077.95729255,2874536.76196
2077.97772432,2872602.00055
2077.99815599,2862803.71414
2078.01858785,2858976.3028
2078.03901962,2860578.50092
2078.05945129,2866925.48495
2078.07988315,2869492.11429
2078.10031492,2871195.77582
2078.12074658,2877349.90341
2078.14117845,2879041.48187
2078.16161021,2875608.85495
2078.18204198,2885600.95267
2078.20247374,2891033.85431
2078.22290551,2889195.53537
2078.24333727,2892937.22684
2078.26376903,2881360.33374
2078.2842008,2872735.99374
2078.30463256,2889924.55533
2078.32506442,2877325.29465
2078.34549609,2885174.74844
2078.36592795,2885502.91367
2078.38635971,2904821.45526
2078.40679137,2899104.78751
2078.42722323,2907912.07483
2078.44765499,2907361.75806
2078.46808666,2888715.15262
2078.48851852,2912317.89392
2078.50895018,2873441.06097
2078.52938194,2869158.47491
2078.5498138,2871383.27011
2078.57024546,2825374.86734
2078.59067722,2763913.38528
2078.61110908,2896848.21609
2078.63154074,2901274.52094
2078.65197249,2901267.61697
2078.67240435,2864572.2775
2078.69283611,2894107.19861
2078.71326777,2884017.92203
2078.73369963,2864840.27597
2078.75413138,2874108.85138
2078.77456314,2835099.31656
2078.7949949,2860931.41254
2078.81542666,2836011.55457
2078.83585851,2839919.36179
2078.85629017,2842233.34821
2078.87672193,2843501.17703
2078.89715378,2847923.13782
2078.91758544,2860762.59183
2078.93801719,2863152.5134
2078.95844905,2861529.77921
2078.9788807,2861151.08899
2078.99931246,2863706.25781
2079.01974431,2863437.20892
2079.04017597,2868665.30499
2079.06060772,2873074.75449
2079.08103957,2873905.70612
2079.10147123,2875112.63226
2079.12190298,2791439.9516
2079.14233483,2875548.88788
2079.16276659,2874230.2356
2079.18319834,2873436.13342
2079.20363009,2870737.91208
2079.22406184,2881686.30365
2079.2444936,2895529.50494
2079.26492535,2905575.36224
2079.285357,2903953.91531
2079.30578885,2905608.60681
2079.3262206,2913960.84656
2079.34665225,2921264.20279
2079.3670841,2919256.93347
2079.38751585,2926465.66177
2079.4079475,2934859.03256
2079.42837935,2937148.79022
2079.4488111,2935613.96719
2079.46924275,2936872.44196
2079.4896746,2946973.8222
2079.51010635,2955151.43439
2079.5305381,2961789.62106
2079.55096984,2966484.0802
2079.57140159,2965587.87598
2079.59183344,2968670.17334
2079.61226509,2972454.26236
2079.63269684,2971822.77789
2079.65312868,2977447.25775
2079.67356043,2968681.44714
2079.69399208,2982019.9689
2079.71442392,2981455.30515
2079.73485567,2971989.70465
2079.75528731,2968233.09879
2079.77571916,2968899.00754
2079.79615091,2971652.92862
2079.81658255,2975917.56796
2079.8370144,
2079.85744614,2984449.41705
2079.87787779,2984354.73267
2079.89830963,2978525.78192
2079.91874137,2987625.37463
2079.93917302,2983132.31509
2079.95960486,2974210.72455
2079.9800366,2975179.48862
2080.00046835,2968989.83453
2080.02090009,2968052.38669
2080.04133183,2961172.92825
2080.06176358,2962551.98309
2080.08219532,2971237.2662
2080.10262706,2976045.66711
2080.1230588,2980899.49652
2080.14349054,2987486.83905
2080.16392228,2987160.96722
2080.18435413,2971819.35013
2080.20478577,2970987.74783
2080.22521751,2967161.96692
2080.24564935,2972386.16034
2080.26608099,2973189.24405
2080.28651273,2966789.17047
2080.30694457,2957743.49048
2080.32737621,2956708.3161
2080.34780795,2957912.19745
2080.36823978,2954272.92245
2080.38867142,2947730.53729
2080.40910326,2946862.9913
2080.429535,2953468.61566
2080.44996664,2946138.92291
2080.47039848,2940706.80392
2080.49083021,2936570.08154
2080.51126195,2931932.56934
2080.53169369,2925608.58554
2080.55212543,2921114.49167
2080.57255716,2913234.61444
2080.5929889,2908873.78421
2080.61342063,2904909.95868
2080.63385237,2898942.38608
2080.65428421,2892065.31375
2080.67471584,2884657.23071
2080.69514758,2888130.14597
2080.71557931,2893519.9108
2080.73601105,2890209.51694
