,EPIC387
2062.83786439,97941.346307
2062.85829634,98353.448404
2062.87872849,98327.3846531
2062.89916054,98254.9506352
2062.91959249,97786.6929993
2062.94002464,97966.3008324
2062.96045668,97893.1342719
2062.98088873,97834.0820409
2063.00132078,97983.3565311
2063.02175282,98190.6981065
2063.04218487,98025.2992662
2063.06261691,98021.8264321
2063.08304896,98098.8946137
2063.1034811,97924.9907788
2063.12391315,97809.376591
2063.14434509,97559.6827282
2063.16477723,97386.6293575
2063.18520928,97084.1479382
2063.20564122,96718.2997916
2063.22607336,96315.0782743
2063.2465053,95997.1097879
2063.26693734,95612.1344555
2063.28736948,95401.8731954
2063.30780143,95263.6572438
2063.32823347,95040.2892611
2063.3486656,94853.884982
2063.36909754,94672.4818797
2063.38952958,94580.1406003
2063.40996172,94456.1419936
2063.43039366,94298.9187889
2063.4508257,94163.9149543
2063.47125783,94255.1692762
2063.49168987,94087.2053434
2063.51212191,94014.3447589
2063.53255394,93839.4552469
2063.55298598,93823.8946891
2063.57341801,93960.2409509
2063.59385005,93622.3883548
2063.61428208,93574.5884934
2063.63471422,93559.6942275
2063.65514615,93485.9911804
2063.67557818,93620.164801
2063.69601032,93716.2086649
2063.71644225,93922.5927761
2063.73687428,94084.7368431
2063.75730641,94119.6695188
2063.77773834,94182.1008614
2063.79817037,94248.0079073
2063.8186025,94327.4655401
2063.83903443,94420.8553987
2063.85946646,94489.4138126
2063.87989859,94590.9392261
2063.90033052,94704.213757
2063.92076265,94823.5468948
2063.94119468,95253.2348305
2063.9616266,95356.0451736
2063.98205873,95484.6728709
2064.00249076,95637.4373245
2064.02292269,95774.4246122
2064.04335481,95993.3445522
2064.06378684,96156.9020999
2064.08421876,96118.6532966
2064.10465089,96133.3128243
2064.12508291,96100.1531115
2064.14551483,
2064.16594696,-1424.03493685
2064.18637898,-1926.8136343
2064.2068109,-1899.93707285
2064.22724303,-1916.85455733
2064.24767505,-1876.78049875
2064.26810697,-1518.97681383
2064.28853909,-1806.53820124
2064.30897111,-1812.61697002
2064.32940323,-1533.5113799
2064.34983515,-1931.45299017
2064.37026717,-1562.60732611
2064.39069929,6408.54828222
2064.41113121,6374.39744888
2064.43156323,-1893.5181662
2064.45199535,4789.97055438
2064.47242736,304.978377362
2064.49285928,387.901067335
2064.5132914,426.331214062
2064.53372342,89838.5324199
2064.55415533,93655.4215958
2064.57458745,93444.3205477
2064.59501946,93296.6321904
2064.61545138,93001.2358685
2064.63588349,92829.4007572
2064.65631551,92545.2157919
2064.67674749,
2064.69717948,
2064.71761147,
2064.73804346,91891.6062045
2064.75847557,91612.1962046
2064.77890748,91574.9230602
2064.79933959,91901.5845082
2064.81977161,92038.9030581
2064.84020362,91977.8295353
2064.86063563,91997.7283281
2064.88106764,92164.7080364
2064.90149965,92304.9449491
2064.92193165,92614.5254346
2064.94236366,92712.6659049
2064.96279567,92546.3224728
2064.98322778,92403.2756595
2065.00365969,92479.2607318
2065.02409169,92835.2228592
2065.0445238,93131.7536362
2065.06495571,93119.7636391
2065.08538771,93324.4733886
2065.10581982,93670.1166218
2065.12625172,93856.929879
2065.14668373,93980.6952779
2065.16711583,94258.8204248
2065.18754774,94375.9076371
2065.20797984,94538.5600563
2065.22841184,94641.9813229
2065.24884375,94572.8817972
2065.26927585,94765.5763131
2065.28970785,94924.5391301
2065.31013985,94955.9807758
2065.33057185,95031.0655578
2065.35100386,95009.0634103
2065.37143586,94916.3721683
2065.39186786,94907.2758395
2065.41229986,95205.8830164
2065.43273186,95378.0819422
2065.45316385,95389.1389755
2065.47359585,95540.8278869
2065.49402775,95627.2895608
2065.51445985,95637.9490127
2065.53489185,95726.821732
2065.55532374,95679.9832652
2065.57575584,95741.6069542
2065.59618784,95732.2365977
2065.61661973,95773.2706474
2065.63705183,95833.1527128
2065.65748382,95846.1516534
2065.67791592,95875.3165478
2065.69834781,95721.0557291
2065.71877981,95651.7480643
2065.7392119,95678.1007881
2065.75964379,95785.7099097
2065.78007579,95725.8804949
2065.80050788,95632.4306827
2065.82093987,95488.2620236
2065.84137176,95391.5026958
2065.86180385,95242.4327555
2065.88223584,95185.6721959
2065.90266774,95137.2539724
2065.92309983,95040.2804055
2065.94353181,94955.5138915
2065.9639637,94784.3246263
2065.98439579,94743.5642777
2066.00482778,94642.2509563
2066.02525967,94493.1876918
2066.04569176,94384.6191795
2066.06612375,94386.4037811
2066.08655583,94399.0363159
2066.10698772,
2066.12741971,94235.0868288
2066.14785169,94059.8751759
2066.16828368,93994.404794
2066.18871566,93920.3093712
2066.20914765,93881.68278
2066.22957963,93822.1623708
2066.25001162,93665.7178153
2066.2704436,93641.0386105
2066.29087558,93747.3071062
2066.31130757,94236.5181811
2066.33173965,93712.4225632
2066.35217153,93646.0805765
2066.37260351,93550.8448132
2066.39303559,93541.0596675
2066.41346748,93592.131368
2066.43389946,93548.9535679
2066.45433154,93460.2462537
2066.47476342,93452.3486159
2066.4951954,93301.3740373
2066.51562748,93247.3750553
2066.53605935,93212.9704153
2066.55649143,93134.8854815
2066.57692341,93057.2903654
2066.59735529,93011.460912
2066.61778737,92922.1053413
2066.63821934,92885.3330977
2066.65865132,92860.7960657
2066.6790833,92849.3972986
2066.69951527,92846.1047513
2066.71994725,92740.7602847
2066.74037922,92670.0394821
2066.7608112,92684.9517599
2066.78124317,92672.0350614
2066.80167524,92686.5637941
2066.82210712,92800.0479748
2066.84253909,92779.179378
2066.86297106,92801.1316743
2066.88340304,92908.9282983
2066.90383501,93212.3634045
2066.92426708,93299.2770867
2066.94469895,93481.1925141
2066.96513082,93690.8290938
2066.98556289,93950.9428773
2067.00599486,94123.5536622
2067.02642693,94320.1921561
2067.0468588,94443.0315214
2067.06729077,94491.6674749
2067.08772284,94437.0643697
2067.10815471,94332.1769913
2067.12858668,94142.9450912
2067.14901874,94012.3529279
2067.16945071,93952.3762622
2067.18988258,93882.47169
2067.21031465,93863.5119342
2067.23074661,93803.2744429
2067.25117848,93690.1074119
2067.27161054,93657.4286824
2067.29204251,93647.7337342
2067.31247437,93601.8278485
2067.33290644,93555.4046865
2067.3533384,93611.0663619
2067.37377026,93647.0597362
2067.39420233,93803.4626329
2067.41463429,93774.8149836
2067.43506615,93799.0837238
2067.45549821,93665.9835059
2067.47593018,93698.3506924
2067.49636224,93558.4425275
2067.5167941,93535.9650569
2067.53722606,93524.6153059
2067.55765812,93482.8692555
2067.57808998,93432.5588669
2067.59852194,93420.73667
2067.6189539,93461.9166943
2067.63938596,93509.4432621
2067.65981781,93504.3469607
2067.68024977,93587.21807
2067.70068173,93698.8724091
2067.72111369,93760.0473213
2067.74154574,93918.1253069
2067.7619776,93845.7043239
2067.78240956,93810.5666823
2067.80284161,93736.5194422
2067.82327347,93734.5341527
2067.84370542,93720.697031
2067.86413748,93713.7971499
2067.88456933,93736.9221729
2067.90500139,93687.6875985
2067.92543334,93532.6806978
2067.94586519,93433.0603515
2067.96629725,93403.8565033
2067.9867292,93292.3301958
2068.00716115,93429.3357537
2068.0275931,93482.6448734
2068.04802505,93390.6014042
2068.06845701,
2068.08888896,75715.7930693
2068.10932091,93827.2409275
2068.12975286,94055.2657061
2068.15018491,94024.5693171
2068.17061676,94363.7207596
2068.1910487,94609.0578478
2068.21148075,94469.4247652
2068.2319126,94473.81133
2068.25234455,94531.2916417
2068.2727766,94713.5378656
2068.29320844,94595.9913313
2068.31364039,94556.7773772
2068.33407244,94373.611903
2068.35450428,95079.366871
2068.37493633,94121.7344032
2068.39536817,94042.8573551
2068.41580012,93863.1303788
2068.43623216,93764.5866123
2068.45666401,93615.6707868
2068.47709595,93453.4649026
2068.49752799,93394.3247356
2068.51795984,93310.432277
2068.53839178,93378.9155427
2068.55882382,93229.0631091
2068.57925576,93043.9401904
2068.59968761,92881.0414763
2068.62011965,92779.470727
2068.64055159,92698.8533937
2068.66098343,92541.2848601
2068.68141547,92457.9876424
2068.70184741,92346.4925363
2068.72227925,92255.9301431
2068.74271129,92151.8080688
2068.76314323,92033.7331437
2068.78357527,91884.6794036
2068.8040071,91810.0704342
2068.82443904,91751.3492142
2068.84487108,91642.8998503
2068.86530292,91490.0594742
2068.88573485,91399.4804756
2068.90616689,91293.4446591
2068.92659872,91253.3363879
2068.94703066,91153.3751922
2068.96746269,91124.5765798
2068.98789463,91051.6401324
2069.00832646,90942.657493
2069.0287585,90903.545149
2069.04919043,90800.9403167
2069.06962227,90748.7687344
2069.0900543,90682.6619075
2069.11048613,90653.4080808
2069.13091806,90548.7768785
2069.1513501,90554.6664962
2069.17178203,90473.56846
2069.19221386,90413.8098561
2069.21264589,90357.5046069
2069.23307772,90274.0083617
2069.25350975,90189.8997662
2069.27394168,90223.6446636
2069.29437351,90170.9916683
2069.31480554,90105.3485934
2069.33523747,90250.8122147
2069.3556693,90237.019387
2069.37610133,90186.4250279
2069.39653325,90153.4009089
2069.41696518,90207.1029428
2069.43739711,90280.5331803
2069.45782903,90306.1727033
2069.47826096,90278.228173
2069.49869289,90248.4524736
2069.51912481,90343.9561963
2069.53955674,90316.692514
2069.55998876,90470.9796208
2069.58042059,90481.4638919
2069.60085251,90416.3913677
2069.62128454,90461.6810653
2069.64171636,90471.1234364
2069.66214838,90439.7503266
2069.68258031,90498.8704742
2069.70301213,90464.8665369
2069.72344415,90446.9328727
2069.74387607,90412.9623202
2069.76430789,90463.3581294
2069.78473991,90379.9367593
2069.80517184,90197.9761457
2069.82560366,90195.0162991
2069.84603568,90223.902792
2069.8664675,90180.5524002
2069.88689952,90349.5049485
2069.90733143,90358.6972544
2069.92776335,90393.3690818
2069.94819517,90506.7923097
2069.96862719,90486.3024543
2069.98905911,90532.7778848
2070.00949092,90528.1158462
2070.02992294,
2070.05035486,90324.0737724
2070.07078687,90294.7523847
2070.09121869,90304.7899297
2070.11165061,90224.7403375
2070.13208262,90362.1471681
2070.15251444,90360.4753894
2070.17294635,90420.0886412
2070.19337836,90421.1745497
2070.21381018,90400.1179255
2070.23424209,90357.4014688
2070.25467411,90376.4067959
2070.27510592,90400.9809664
2070.29553783,90419.9744732
2070.31596984,90403.7716434
2070.33640165,90287.8284314
2070.35683357,90240.8787543
2070.37726558,90358.9614278
2070.39769749,90334.3649667
2070.4181293,90383.0173082
2070.43856131,90363.400679
2070.45899322,90570.7813179
2070.47942503,90498.0184716
2070.49985704,90608.6779479
2070.52028895,90693.1567875
2070.54072095,90654.7477177
2070.56115276,90714.8340418
2070.58158457,90669.9621336
2070.60201658,90833.0280814
2070.62244848,91073.8223494
2070.64288029,91103.9071558
2070.6633123,91117.3849628
2070.6837442,91117.8723108
2070.70417601,91340.8269929
2070.72460801,91532.9010388
2070.74503992,91744.1364757
2070.76547182,91829.4333148
2070.78590373,92225.3976147
2070.80633563,92334.5414034
2070.82676754,92563.5108217
2070.84719944,92626.2871515
2070.86763134,92845.6789475
2070.88806324,93021.5131356
2070.90849525,93196.7662129
2070.92892705,93357.6980017
2070.94935905,93581.9965129
2070.96979095,93745.0165886
2070.99022275,93932.560915
2071.01065475,94101.0436918
2071.03108665,94506.1052828
2071.05151845,94901.1857907
2071.07195045,95036.5250098
2071.09238235,95612.1184596
2071.11281415,95968.6305152
2071.13324615,95390.5930343
2071.15367805,95294.688183
2071.17410984,95401.4867559
2071.19454184,95252.1998432
2071.21497374,96227.3183073
2071.23540564,96205.9629899
2071.25583753,96289.2584797
2071.27626943,96775.3911528
2071.29670132,97285.4623601
2071.31713322,97498.6253492
2071.33756511,98036.40703
2071.35799701,97999.9561424
2071.3784289,97891.4243068
2071.3988608,98032.2830064
2071.41929279,97934.145638
2071.43972459,98117.4391164
2071.46015648,98542.2657021
2071.48058847,98564.4124858
2071.50102026,98665.6195636
2071.52145216,99401.3296483
2071.54188415,99798.241741
2071.56231594,100333.596616
2071.58274783,101258.107118
2071.60317982,102105.10361
2071.62361161,102956.970415
2071.6440435,102929.248593
2071.66447549,103161.635959
2071.68490728,102467.618741
2071.70533917,101615.107307
2071.72577116,101810.089326
2071.74620305,101740.30682
2071.76663494,101412.682163
2071.78706682,100656.9777
2071.80749871,100011.142397
2071.8279306,99682.2083801
2071.84836248,99367.6729883
2071.86879437,99300.330206
2071.88922636,98999.7146012
2071.90965814,98747.2960065
2071.93009003,98556.4711852
2071.95052201,98365.3200253
2071.9709538,98340.8114516
2071.99138568,
2072.01181767,98240.164634
2072.03224945,98519.7666647
2072.05268133,98474.0504461
2072.07311322,98330.4180403
2072.0935451,98251.8342287
2072.11397698,97839.0056563
2072.13440887,97582.7924237
2072.15484075,97458.719048
2072.17527263,97425.7842631
2072.19570451,97297.682967
2072.21613639,97329.5031209
2072.23656837,97598.3946264
2072.25700025,97451.9690456
2072.27743203,97280.3443598
2072.29786401,97685.8087869
2072.31829589,97612.1043685
2072.33872767,97331.6398827
2072.35915965,97304.6059748
2072.37959153,97075.050274
2072.4000233,96859.798
2072.42045528,96604.4471806
2072.44088716,96585.1392385
2072.46131894,96484.3983876
2072.48175091,95968.0477499
2072.50218279,95766.3401703
2072.52261456,95488.5560274
2072.54304654,95272.1220931
2072.56347842,95127.8936677
2072.58391029,95337.2071061
2072.60434217,95347.0681561
2072.62477404,95062.7278135
2072.64520601,94921.9631067
2072.66563779,94775.7431742
2072.68606966,94810.8994466
2072.70650163,94578.3378494
2072.72693351,94441.5433405
2072.74736528,94368.0853353
2072.76779725,94140.3278664
2072.78822912,94043.5218333
2072.80866089,93942.0857704
2072.82909287,94134.3086681
2072.84952464,94366.2304167
2072.86995651,94232.1606538
2072.89038848,94244.7605118
2072.91082025,94079.6129375
2072.93125212,94151.7403519
2072.95168409,93747.6048749
2072.97211585,93578.9293211
2072.99254772,93596.6735711
2073.01297969,93639.8015644
2073.03341146,93740.6217676
2073.05384343,93713.9847252
2073.07427529,93649.3884516
2073.09470716,93575.3943231
2073.11513903,93615.1983787
2073.13557089,93516.8784234
2073.15600276,93590.6850635
2073.17643463,93673.7929446
2073.19686649,93745.6872956
2073.21729836,93849.1489984
2073.23773032,93811.1438531
2073.25816209,93894.2013253
2073.27859395,94058.2412536
2073.29902591,94282.7615937
2073.31945768,94577.1605205
2073.33988954,94637.6149061
2073.3603215,94734.301044
2073.38075327,94864.1612885
2073.40118513,94952.2379304
2073.42161699,94698.9414099
2073.44204885,94552.8203408
2073.46248081,94511.9297091
2073.48291257,94360.5690726
2073.50334443,94448.2661226
2073.52377639,94448.2143692
2073.54420815,94472.1513103
2073.56464001,94533.4955112
2073.58507197,94488.5943509
2073.60550383,94675.0248229
2073.62593559,94657.0286628
2073.64636755,94698.1173545
2073.66679941,94742.5348691
2073.68723116,94836.9791338
2073.70766312,95057.9800564
2073.72809498,95225.8952777
2073.74852674,95100.7996796
2073.76895869,95057.0421583
2073.78939055,94874.0158675
2073.8098223,94824.8825246
2073.83025426,94752.4624017
2073.85068612,94683.0932959
2073.87111807,94647.15794
2073.89154983,94744.303897
2073.91198168,94751.2726792
2073.93241363,94615.8841347
2073.95284539,
2073.97327724,94801.8535285
2073.99370919,94821.0966293
2074.01414095,95002.0126942
2074.0345728,95026.8614296
2074.05500475,95000.7471955
2074.0754366,95252.4189587
2074.09586835,95260.8808101
2074.11630031,95098.8713968
2074.13673206,95073.4326415
2074.15716391,94902.0968886
2074.17759586,94995.965516
2074.19802761,95332.0018503
2074.21845946,95322.9312505
2074.23889141,95332.9919338
2074.25932316,95157.7360125
2074.279755,94965.6253931
2074.30018695,94945.3597448
2074.3206187,95037.9799076
2074.34105065,95176.6890378
2074.3614825,95309.3089012
2074.38191424,95252.1806451
2074.40234619,95073.6394491
2074.42277804,94998.1627219
2074.44320988,94988.6833886
2074.46364173,95050.4257175
2074.48407357,95087.0856979
2074.50450542,95192.6352752
2074.52493726,95217.3863083
2074.54536911,95103.4872001
2074.56580095,95055.8586281
2074.5862329,94944.0980674
2074.60666464,94974.5811482
2074.62709648,94965.4614088
2074.64752843,94873.6228922
2074.66796017,94604.284731
2074.68839201,94645.5882769
2074.70882396,94673.6666998
2074.7292557,94704.5078202
2074.74968764,94666.3886747
2074.77011948,94712.7285499
2074.79055122,94751.3591126
2074.81098316,94850.1992643
2074.831415,94903.8534278
2074.85184674,94856.5059849
2074.87227868,94731.8115164
2074.89271042,94761.5952258
2074.91314226,94686.1682592
2074.9335742,94781.4892455
2074.95400594,94859.8315472
2074.97443778,94880.7500456
2074.99486972,94825.5938735
2075.01530155,94799.3556865
2075.03573329,94887.1420231
2075.05616523,94927.0563504
2075.07659706,94956.3482031
2075.0970288,95107.9656265
2075.11746074,95026.049751
2075.13789257,94978.1570072
2075.15832451,95053.0919697
2075.17875624,95173.2679876
2075.19918808,94924.5479622
2075.21962001,94924.2056822
2075.24005175,95186.6656071
2075.26048358,95096.4463451
2075.28091552,95195.4419208
2075.30134725,95380.0458708
2075.32177908,95364.7625719
2075.34221102,95303.6408537
2075.36264275,95310.6404775
2075.38307458,95163.6669799
2075.40350651,95075.9934516
2075.42393834,94921.587314
2075.44437008,94937.8438869
2075.46480201,94656.4029903
2075.48523384,94373.1954736
2075.50566557,94432.0311804
2075.5260975,94760.6779456
2075.54652933,95060.3166091
2075.56696116,95381.4981675
2075.58739299,95666.8753705
2075.60782482,95723.8314975
2075.62825664,95463.4311497
2075.64868847,95477.4308587
2075.6691202,95745.8840635
2075.68955213,95637.0122936
2075.70998396,95293.088335
2075.73041568,94828.3044412
2075.75084761,94567.8569049
2075.77127944,94244.1963993
2075.79171116,94096.3693193
2075.81214309,93750.6232107
2075.83257492,93479.973034
2075.85300674,92844.003679
2075.87343857,91916.2493852
2075.89387039,91022.9067954
2075.91430222,
2075.93473404,89788.4004489
2075.95516586,89578.1957417
2075.97559779,89800.8656974
2075.99602961,89891.4317073
2076.01646133,89867.4107331
2076.03689326,89568.1455657
2076.05732508,88973.1250156
2076.0777568,87890.0823029
2076.09818872,86580.2623152
2076.11862054,85509.5869297
2076.13905227,84864.4199867
2076.15948419,84740.9943335
2076.17991601,85363.3389451
2076.20034773,86176.9155183
2076.22077965,86682.04763
2076.24121147,87449.450721
2076.26164329,88155.8901769
2076.28207511,88452.6156241
2076.30250693,87589.5966288
2076.32293874,86626.5786932
2076.34337056,86619.7748625
2076.36380238,86168.7337346
2076.3842342,85204.7568419
2076.40466602,83458.4555306
2076.42509783,82259.5093553
2076.44552965,81966.7026158
2076.46596147,81737.0566465
2076.48639328,81333.8829944
2076.5068252,79824.0907034
2076.52725692,78963.1816305
2076.54768873,76788.3277704
2076.56812065,74696.1883574
2076.58855236,74066.8889725
2076.60898418,73408.5855171
2076.62941609,73145.6771466
2076.6498478,73108.0316399
2076.67027962,73358.0949166
2076.69071153,73948.6848148
2076.71114325,74512.7593733
2076.73157506,74829.294292
2076.75200697,75224.9963006
2076.77243868,75348.4799172
2076.7928706,75134.98854
2076.81330241,75160.7580561
2076.83373422,74915.2913709
2076.85416603,74942.9292732
2076.87459784,74984.4609017
2076.89502965,74916.8079707
2076.91546156,75705.7586664
2076.93589327,76098.8592534
2076.95632508,75661.8723519
2076.97675699,75818.6206431
2076.9971887,75482.1768259
2077.01762051,75318.151257
2077.03805232,75736.8528096
2077.05848413,76201.3003697
2077.07891593,76348.7944089
2077.09934774,76555.7391096
2077.11977955,76291.740018
2077.14021126,76151.4332285
2077.16064316,76156.4177894
2077.18107497,76252.533325
2077.20150688,76166.7943292
2077.22193858,76068.2048071
2077.24237039,77009.5353256
2077.26280229,78809.8858806
2077.283234,80154.3450953
2077.30366581,80286.5232957
2077.32409771,80555.4606085
2077.34452951,80961.7548323
2077.36496122,81513.6097824
2077.38539312,82045.1905038
2077.40582493,81851.9329777
2077.42625663,80826.7213228
2077.44668853,79993.3137819
2077.46712033,79234.5347265
2077.48755204,78727.3769956
2077.50798394,78854.2166695
2077.52841574,80112.0587602
2077.54884744,81703.2140409
2077.56927934,82997.6547117
2077.58971115,83965.8356896
2077.61014305,85023.0629512
2077.63057475,85333.1320301
2077.65100655,85401.7249664
2077.67143845,84476.2845614
2077.69187015,84235.2926476
2077.71230195,84286.7773299
2077.73273385,84889.2270195
2077.75316554,85061.0087208
2077.77359734,86337.8105195
2077.79402914,89062.49257
2077.81446104,92346.472883
2077.83489274,94188.9385231
2077.85532463,94678.7848639
2077.87575633,
2077.89618813,92073.7009748
2077.91662002,92773.8328581
2077.93705172,92533.8347387
2077.95748362,92898.4236243
2077.97791541,93040.1861143
2077.99834711,93116.4207937
2078.018779,93078.7586649
2078.0392108,93115.0327901
2078.05964249,93646.4309352
2078.08007439,93919.0459847
2078.10050618,94293.8463715
2078.12093788,94071.2728576
2078.14136977,94103.5274575
2078.16180156,94330.4967248
2078.18223336,94618.8770604
2078.20266515,94662.9501231
2078.22309694,94821.1708321
2078.24352873,94918.505936
2078.26396053,94815.6863872
2078.28439232,94669.5752708
2078.30482411,94694.9129269
2078.325256,94973.0725725
2078.34568769,94953.2752178
2078.36611958,94430.494592
2078.38655137,94466.5425339
2078.40698306,93987.2417201
2078.42741495,93288.2043216
2078.44784674,92989.3946816
2078.46827843,92587.1703946
2078.48871032,92736.1453892
2078.50914201,91973.711999
2078.5295738,91405.0318993
2078.55000568,91420.8456932
2078.57043737,90997.9106713
2078.59086916,90362.3532632
2078.61130105,90711.9803566
2078.63173273,90259.7020558
2078.65216452,89309.6379691
2078.67259641,88314.7118401
2078.69302819,88496.8279028
2078.71345988,89210.4094149
2078.73389177,90288.298225
2078.75432355,90401.7350639
2078.77475534,90298.8122436
2078.79518712,91039.8746323
2078.81561891,91769.8877019
2078.83605079,91983.6494131
2078.85648247,92217.2003727
2078.87691426,92157.6865981
2078.89734614,92775.5886666
2078.91777783,92941.557525
2078.93820961,92694.1662392
2078.95864149,92476.7187601
2078.97907317,92206.4994697
2078.99950496,92120.2937058
2079.01993684,91974.5228825
2079.04036852,92020.2026378
2079.0608003,91648.8756824
2079.08123218,91625.617968
2079.10166386,91665.887556
2079.12209564,91734.0020836
2079.14252752,91792.8722225
2079.1629593,91280.2095606
2079.18339108,90386.1590529
2079.20382286,89142.940672
2079.22425464,88435.174125
2079.24468642,88312.2578768
2079.2651182,87428.3520222
2079.28554988,86247.0609236
2079.30598176,85711.5401097
2079.32641354,85021.8096547
2079.34684521,84826.1093597
2079.36727709,84735.300048
2079.38770887,83589.6642477
2079.40814055,82158.457199
2079.42857242,81962.7763388
2079.4490042,81398.488386
2079.46943588,81320.971273
2079.48986775,81253.5872309
2079.51029953,81245.9031279
2079.5307313,81654.4536676
2079.55116308,82006.648769
2079.57159485,82051.5620366
2079.59202673,82399.8512905
2079.6124584,83147.4709749
2079.63289018,82889.2324246
2079.65332205,82755.005214
2079.67375382,83251.2070524
2079.6941855,83526.6682925
2079.71461737,83703.2982683
2079.73504914,83407.5038064
2079.75548081,83157.8175373
2079.77591269,83128.3382787
2079.79634446,83350.2729041
2079.81677613,83540.7759064
2079.837208,
2079.85763977,84458.9033171
2079.87807144,84456.6456856
2079.89850332,84203.1066034
2079.91893509,84429.2647806
2079.93936676,84686.6109425
2079.95979863,84854.950469
2079.9802304,85210.3556207
2080.00066217,85850.2694634
2080.02109393,86408.7978868
2080.0415257,86822.0297742
2080.06195747,87249.1674208
2080.08238924,87698.775689
2080.10282101,88497.0634236
2080.12325278,89921.6666859
2080.14368455,89118.7844792
2080.16411631,88951.1413917
2080.18454818,89187.9655432
2080.20497985,89518.8473006
2080.22541161,89590.8165588
2080.24584348,89709.5288327
2080.26627515,89503.1348667
2080.28670691,89265.7697389
2080.30713878,89371.5004301
2080.32757044,89531.9677334
2080.34800221,89493.5045436
2080.36843407,89464.5048404
2080.38886574,89355.4106244
2080.4092976,89165.4689112
2080.42972937,89249.2212889
2080.45016103,89473.2078498
2080.47059289,89596.7046145
2080.49102466,89550.3128004
2080.51145642,89628.9835135
2080.53188818,89406.1081714
2080.55231995,89153.7509406
2080.57275171,88858.9686812
2080.59318347,88622.6229274
2080.61361523,88829.8910521
2080.63404699,89081.8175774
2080.65447886,89003.3233118
2080.67491052,88783.5639571
2080.69534228,88803.2642434
2080.71577404,89071.7556189
2080.7362058,89298.3869878
2080.75663746,89044.3085595
2080.77706932,87949.4521366
2080.79750108,86929.600337
2080.81793294,85812.4223166
2080.8383646,85182.2381054
2080.85879636,85294.0368168
2080.87922821,85194.4078043
2080.89965987,85322.5868821
2080.92009163,85499.8508267
