,EPIC916
2069.49864309,37213.07641
2069.519075,37205.4424612
2069.53950692,37364.5586891
2069.55993893,37215.6816665
2069.58037074,36329.2833728
2069.60080265,34794.9316027
2069.62123466,33223.5172432
2069.64166647,31609.0667024
2069.66209848,29982.7211895
2069.68253039,28717.6595838
2069.7029622,27805.3323785
2069.72339421,27437.8372965
2069.74382612,27435.5953276
2069.76425792,27901.9532163
2069.78468993,28932.0006934
2069.80512184,30309.1265537
2069.82555365,31541.8000999
2069.84598565,32247.4497493
2069.86641746,32512.9231615
2069.88684947,32601.1325174
2069.90728137,32618.065811
2069.92771328,32775.2331564
2069.94814508,33026.0405021
2069.96857709,33396.1986493
2069.98900899,33778.277171
2070.00944079,34519.0666118
2070.0298728,
2070.0503047,35450.0221995
2070.0707367,35450.1360886
2070.09116851,35668.5350524
2070.11160041,36009.5081675
2070.13203241,35566.9065098
2070.15246421,35032.3268149
2070.17289611,34387.5128962
2070.19332812,33650.7380833
2070.21375992,33110.3242063
2070.23419182,32686.3547245
2070.25462382,32485.962025
2070.27505562,32498.4313317
2070.29548752,32623.664446
2070.31591951,32895.1698789
2070.33635131,33236.7349916
2070.35678321,33664.2984619
2070.37721521,34175.1351788
2070.39764711,34527.8791861
2070.4180789,34666.4063809
2070.4385109,34764.5730928
2070.4589428,34986.719449
2070.47937459,35102.5486144
2070.49980659,35096.798034
2070.52023849,34770.5648482
2070.54067048,34480.6538723
2070.56110228,34031.0883467
2070.58153407,33648.6182679
2070.60196606,33463.8702742
2070.62239796,32953.8633519
2070.64282975,31631.5988103
2070.66326175,30058.7838134
2070.68369364,28683.6866263
2070.70412543,27753.4839862
2070.72455742,27259.5277586
2070.74498932,27208.1586219
2070.76542121,27444.9720044
2070.7858531,28178.6371188
2070.80628499,29173.5927111
2070.82671688,30213.9983497
2070.84714877,31264.9760495
2070.86758066,31974.4362063
2070.88801255,32618.295594
2070.90844454,33269.6221795
2070.92887633,33653.0402439
2070.94930832,34038.648021
2070.9697402,34675.2068907
2070.99017199,35413.5688182
2071.01060398,36662.0964492
2071.03103587,37478.0331956
2071.05146765,37908.0433937
2071.07189964,38068.431962
2071.09233153,38073.5438906
2071.11276331,38080.2745492
2071.1331953,38109.9714308
2071.15362718,38375.869782
2071.17405897,38674.682987
2071.19449095,38909.9017695
2071.21492284,39069.9514538
2071.23535472,39019.9187137
2071.25578661,39052.871966
2071.27621849,39032.8851508
2071.29665037,38977.7769676
2071.31708226,38886.1146501
2071.33751414,38755.7891847
2071.35794602,38663.9437462
2071.3783779,38505.3473275
2071.39880978,38421.5569353
2071.41924176,38360.3140686
2071.43967355,38353.3555119
2071.46010543,38289.5193972
2071.48053741,38005.7207825
2071.50096919,36963.5377644
2071.52140106,35365.7972702
2071.54183304,33715.3096913
2071.56226482,32060.2137752
2071.5826967,30295.7919894
2071.60312868,28965.9355118
2071.62356046,28178.0245636
2071.64399233,27784.1080885
2071.66442431,28082.6912431
2071.68485609,29731.4717397
2071.70528797,31852.7517115
2071.72571994,33858.0089931
2071.74615182,35551.1905009
2071.76658369,36874.4890237
2071.78701557,37590.7151845
2071.80744744,37810.0343634
2071.82787932,37905.8073527
2071.84831119,37883.2166223
2071.86874307,37871.7218072
2071.88917504,37876.6307335
2071.90960681,37863.4633801
2071.93003869,37846.1816436
2071.95047066,37828.0531209
2071.97090243,37860.1696874
2071.9913343,
2072.01176627,37944.4237888
2072.03219805,37988.8878213
2072.05262992,37867.372784
2072.07306179,37748.7636051
2072.09349366,37471.6462853
2072.11392553,37057.6227852
2072.1343574,36590.2289763
2072.15478927,36156.013602
2072.17522114,35948.7656619
2072.19565301,35874.7925698
2072.21608487,35979.8202083
2072.23651684,36086.7072147
2072.25694871,36902.9286936
2072.27738048,35682.2926344
2072.29781245,34501.2003268
2072.31824431,32692.5278991
2072.33867608,30112.5325616
2072.35910805,27503.969303
2072.37953991,25206.1440306
2072.39997168,23486.0534053
2072.42040364,22211.5522359
2072.44083551,21455.9868205
2072.46126727,21523.8307849
2072.48169924,22175.6212574
2072.5021311,23063.7590714
2072.52256286,24388.825561
2072.54299483,25725.5411318
2072.56342669,27089.6479538
2072.58385855,28370.2658274
2072.60429042,29667.6370696
2072.62472228,30983.889831
2072.64515424,32203.1027242
2072.665586,33350.9320312
2072.68601786,34380.9899917
2072.70644982,35361.1705567
2072.72688168,36136.6236102
2072.74731344,36773.8857504
2072.7677454,37358.1660474
2072.78817726,37921.6909676
2072.80860902,38377.6886031
2072.82904098,38722.7956236
2072.84947274,38971.4416552
2072.8699046,39148.801316
2072.89033656,39261.845668
2072.91076832,39373.9119339
2072.93120017,39451.5188504
2072.95163213,39514.8113054
2072.97206389,39545.9109486
2072.99249574,39541.8387805
2073.0129277,39491.4159959
2073.03335946,39384.6274865
2073.05379141,39282.4140209
2073.07422327,39163.8900557
2073.09465512,39072.4241134
2073.11508698,39021.4443231
2073.13551883,38989.2920808
2073.15595068,39021.7482133
2073.17638254,39141.9660644
2073.19681439,39265.0494337
2073.21724624,39670.4231181
2073.2376782,39720.6513506
2073.25810995,39456.7109527
2073.2785418,38801.7181171
2073.29897375,37939.4201075
2073.31940551,37158.9512802
2073.33983736,36465.0354119
2073.36026931,35826.1956798
2073.38070106,35473.187913
2073.40113291,35260.5038364
2073.42156476,35209.4955387
2073.44199661,35396.7818054
2073.46242856,35713.4282834
2073.48286031,36125.0662129
2073.50329216,36527.4058558
2073.5237241,37008.3763368
2073.54415585,37545.8953929
2073.5645877,37995.7095229
2073.58501965,38354.0805837
2073.6054515,38586.9670778
2073.62588324,38676.7874749
2073.64631519,38643.9687043
2073.66674704,38583.8020421
2073.68717878,38691.0314299
2073.70761073,38595.8573555
2073.72804257,38323.0670975
2073.74847432,38161.5454563
2073.76890626,38189.1862893
2073.78933811,38292.474579
2073.80976985,38359.1881327
2073.83020179,38181.6340209
2073.85063364,37749.8506596
2073.87106558,37204.8077394
2073.89149732,36640.7469249
2073.91192917,36030.6019665
2073.93236111,35390.5048549
2073.95279285,
2073.97322469,34706.2306117
2073.99365664,34793.5869602
2074.01408838,35152.6642652
2074.03452022,35362.3033443
2074.05495216,35531.251398
2074.075384,35842.2384782
2074.09581574,36080.7516423
2074.11624768,36329.3256572
2074.13667942,36434.2745482
2074.15711126,36478.5743428
2074.17754319,36575.0940314
2074.19797493,36947.9794256
2074.21840677,37579.7399044
2074.23883871,38410.9437785
2074.25927045,39279.9543918
2074.27970228,39916.5741179
2074.30013422,40346.4934419
2074.32056596,40698.8945464
2074.34099789,40987.0136248
2074.36142973,41005.9919491
2074.38186147,40910.9119602
2074.4022934,40884.9101504
2074.42272524,40667.8053488
2074.44315707,40489.4754629
2074.46358891,40368.1364835
2074.48402074,40294.3330833
2074.50445257,40239.7975444
2074.52488441,40282.9442735
2074.54531624,40342.8027031
2074.56574807,40358.691007
2074.58618001,40330.9664876
2074.60661174,40347.7864514
2074.62704357,40255.1989672
2074.6474755,40158.9649797
2074.66790723,39816.3838853
2074.68833907,39409.5323422
2074.708771,38911.9681
2074.72920273,38563.2561865
2074.74963466,38422.4472441
2074.77006649,38405.6750037
2074.79049822,38511.8968846
2074.81093015,38673.0063175
2074.83136198,38803.6708294
2074.8517937,39055.8967278
2074.87222563,39512.3404837
2074.89265736,40014.4354536
2074.91308919,40262.7015707
2074.93352112,40256.4957875
2074.95395285,40206.5834889
2074.97438467,40096.7677397
2074.9948166,40065.3152829
2075.01524843,40011.1182859
2075.03568015,39961.9470725
2075.05611208,39913.155257
2075.0765439,39868.1969148
2075.09697563,39800.1042036
2075.11740755,39748.3051383
2075.13783938,39688.0597426
2075.1582713,39591.8997914
2075.17870303,39535.4188478
2075.19913485,39490.1700741
2075.21956678,39447.6314522
2075.2399985,39420.7600511
2075.26043032,39406.6005343
2075.28086224,39358.0238902
2075.30129397,39299.7470604
2075.32172579,39282.2307958
2075.34215771,39221.6387099
2075.36258943,39129.7911156
2075.38302125,39052.5939072
2075.40345317,38978.7429471
2075.423885,38977.230914
2075.44431672,38941.0498538
2075.46474864,38924.3678608
2075.48518046,38947.0440565
2075.50561217,38909.822931
2075.52604409,38932.7328133
2075.54647591,38937.4907106
2075.56690773,38960.9894585
2075.58733955,38917.6926167
2075.60777137,38950.5115371
2075.62820319,38947.3857519
2075.648635,38944.9524272
2075.66906672,38944.2875944
2075.68949864,38950.106277
2075.70993045,39041.0304737
2075.73036217,39103.1762691
2075.75079409,39168.1716098
2075.7712259,39190.9975262
2075.79165762,39362.8644775
2075.81208953,39457.7061827
2075.83252135,39364.4849895
2075.85295316,39396.1080339
2075.87338498,39374.0502425
2075.89381679,39272.2679021
2075.91424861,
2075.93468042,39284.5836656
2075.95511223,39366.7864242
2075.97554415,39451.097764
2075.99597596,39504.5668543
2076.01640767,39558.3636251
2076.03683958,39596.2768569
2076.05727139,39585.1159607
2076.07770311,39545.128824
2076.09813502,39453.9753064
2076.11856683,39372.6958971
2076.13899854,39255.0871663
2076.15943045,39139.7766558
2076.17986226,39084.9737312
2076.20029397,39047.7383029
2076.22072588,39077.430354
2076.24115769,39164.4342441
2076.2615895,39295.0512321
2076.28202131,39461.9803449
2076.30245311,39648.0538613
2076.32288492,39825.7400422
2076.34331673,39887.5271759
2076.36374854,39971.4165389
2076.38418034,39984.001926
2076.40461215,40005.4291203
2076.42504396,39987.684617
2076.44547577,39980.8019789
2076.46590757,40000.5383887
2076.48633938,40043.8613921
2076.50677128,40070.8644082
2076.52720299,40117.0213433
2076.54763479,40089.1997692
2076.5680667,40025.0162027
2076.5884984,39935.0699178
2076.60893021,39802.3027602
2076.62936211,39697.8830315
2076.64979381,39676.2695069
2076.67022562,39677.0614709
2076.69065752,39742.1970101
2076.71108922,39891.843881
2076.73152103,40056.3036953
2076.75195293,40135.6767854
2076.77238463,40200.3883209
2076.79281653,40286.4184162
2076.81324833,40350.3276851
2076.83368013,40554.6003973
2076.85411194,40394.1989749
2076.87454374,40287.7810517
2076.89497554,40140.2071292
2076.91540744,40030.8435284
2076.93583914,39918.9729541
2076.95627094,39562.3194695
2076.97670283,39087.2548303
2076.99713453,38585.6245959
2077.01756633,38413.5231545
2077.03799813,37959.9731793
2077.05842993,37756.8080719
2077.07886173,37667.5166692
2077.09929352,37611.5322402
2077.11972532,37628.5311002
2077.14015702,37763.2503779
2077.16058892,37971.5481798
2077.18102071,38239.4420486
2077.20145261,38526.5303592
2077.2218843,38844.061791
2077.2423161,39120.3104908
2077.262748,39504.2947798
2077.28317969,39709.1549295
2077.30361148,39866.0434134
2077.32404338,40007.6215557
2077.34447517,40229.09158
2077.36490687,40450.4627989
2077.38533876,40694.2699005
2077.40577056,40806.8877299
2077.42620225,40892.0961926
2077.44663414,40837.4593803
2077.46706593,40782.3791779
2077.48749763,40517.9453898
2077.50792952,40084.3659852
2077.52836131,39294.93255
2077.548793,38765.7044205
2077.56922489,37465.441604
2077.58965668,36451.2335869
2077.61008858,35704.2183107
2077.63052027,35479.4764452
2077.65095206,35534.2780905
2077.67138395,35848.2359379
2077.69181564,36351.0680753
2077.71224742,37193.1322956
2077.73267931,38312.175718
2077.753111,39086.9055644
2077.77354279,39507.9631317
2077.79397458,39953.1953494
2077.81440647,40450.4092477
2077.83483816,40917.9865474
2077.85527004,41212.5589205
2077.87570173,
2077.89613352,37354.2783133
2077.9165654,41509.4483744
2077.93699709,41534.2638639
2077.95742898,41545.443712
2077.97786076,41457.7590807
2077.99829245,41341.3934093
2078.01872433,41194.332119
2078.03915612,41091.0892664
2078.0595878,40984.3487543
2078.08001969,40902.0676704
2078.10045147,40786.1584803
2078.12088316,40671.0291754
2078.14131504,40605.2389176
2078.16174682,40476.209577
2078.18217861,40327.0174717
2078.20261039,40053.2342114
2078.22304217,39671.2023475
2078.24347396,39317.7853712
2078.26390574,39064.5262994
2078.28433752,38841.3497384
2078.3047693,38785.589927
2078.32520118,38848.9448104
2078.34563286,39060.306696
2078.36606475,39264.404944
2078.38649653,39635.8491104
2078.40692821,39956.4609059
2078.42736009,40314.9214785
2078.44779187,40418.9003588
2078.46822355,40466.9569556
2078.48865543,40459.3234032
2078.50908711,40535.9654174
2078.52951888,40621.3645934
2078.54995076,40483.3934254
2078.57038244,40388.4790271
2078.59081422,40345.1955154
2078.6112461,40477.8851546
2078.63167777,40516.8962493
2078.65210955,40332.8463744
2078.67254143,40236.0120941
2078.69297321,40142.4679626
2078.71340488,40092.391846
2078.73383676,40034.142489
2078.75426853,40032.0731227
2078.77470031,40024.3657074
2078.79513209,39960.4043547
2078.81556386,39922.1902055
2078.83599574,39973.3533761
2078.85642741,39865.3346494
2078.87685918,39974.7411078
2078.89729106,39869.1681165
2078.91772273,39856.8780523
2078.93815451,39808.4445385
2078.95858638,39736.1234123
2078.97901805,39689.5749022
2078.99944983,39612.8987952
2079.0198817,39635.4030776
2079.04031337,39566.9697975
2079.06074514,39563.6616761
2079.08117701,39502.690121
2079.10160869,39471.4969663
2079.12204046,39464.691774
2079.14247233,39448.517964
2079.1629041,39465.7941054
2079.18333587,39453.911792
2079.20376764,39447.8357672
2079.22419941,39445.6483148
2079.24463118,39489.0905762
2079.26506295,39527.683009
2079.28549462,39498.7641737
2079.30592649,39508.3418545
2079.32635826,39540.3045258
2079.34678993,39657.5637839
2079.36722179,39679.2903714
2079.38765356,39603.4421795
2079.40808523,39584.0778297
2079.4285171,39646.8903849
2079.44894886,39581.6599753
2079.46938053,39580.4132726
2079.4898124,39605.3545113
2079.51024417,39714.3726932
2079.53067593,39785.436086
2079.5511077,39825.1244542
2079.57153946,39809.6612992
2079.59197133,39855.100036
2079.61240299,39886.747801
2079.63283476,39871.7788848
2079.65326662,39869.1382503
2079.67369839,39894.3297081
2079.69413005,39898.4285204
2079.71456192,39873.713079
2079.73499368,39852.6904078
2079.75542534,39818.0120724
2079.77585721,39822.0488758
2079.79628897,39876.2092026
2079.81672063,39783.733425
2079.8371525,
2079.85758426,40278.5077171
2079.87801592,40296.8513854
2079.89844778,40322.6077683
2079.91887954,40378.3361537
2079.9393112,40364.4360496
2079.95974307,40363.1534321
2079.98017483,40398.5715006
2080.00060659,40413.0197137
2080.02103835,40428.7415783
2080.04147011,40458.2875067
2080.06190187,40551.3594715
2080.08233363,40561.0332832
2080.10276539,40620.2594287
2080.12319715,40650.9020059
2080.1436289,40669.5967934
2080.16406066,40675.5133051
2080.18449252,40680.2299577
2080.20492418,40663.8247832
2080.22535594,40697.7987646
2080.24578779,40699.058698
2080.26621945,40722.8095824
2080.28665121,40723.4502484
2080.30708307,40693.0233227
2080.32751472,40660.6676382
2080.34794648,40686.8703294
2080.36837834,40713.4293361
2080.38880999,40729.7080519
2080.40924185,40759.3392607
2080.4296736,40792.362096
2080.45010526,40820.9533972
2080.47053711,40839.2325436
2080.49096887,40850.2602097
2080.51140062,40919.894382
2080.53183238,40912.5947749
2080.55226413,40946.9944748
2080.57269588,40930.1870744
2080.59312764,40889.3819484
2080.61355939,40853.2118922
2080.63399114,40741.2993713
2080.654423,40620.3007787
2080.67485465,40464.9258113
2080.6952864,40323.1016072
2080.71571815,40222.8024798
2080.7361499,40186.0742294
2080.75658156,40191.9485109
2080.77701341,40197.8354346
2080.79744516,40354.2476873
2080.81787701,40386.5931963
2080.83830866,40635.4223749
2080.85874041,40921.4658121
2080.87917226,41028.2180118
2080.89960391,41093.9194691
2080.92003566,41192.401726
2080.94046751,41295.3744743
2080.96089916,41258.3710319
